genome	k	S_alg	algorithm	camel_DS	d	M_alg	kmer_count	l	o	z	r	tigs_ns	tigs_cl	tigs_xz_bytes	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	camel_mem_bytes	camel_real_s	camel_usr_s	camel_sys_s	pref0	pref
sars-cov-2-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	3	zeros	32	34	32	2	1	na	na	na	92	72	164	92	60176000	1.51	1	0.04	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_3	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_3.M_zeros
sars-cov-2-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	4	default	32	34	32	2	1	na	na	na	92	72	164	92	60176000	2.86	1.01	0.1	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_4	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_4.M_default
sars-cov-2-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	4	ones	32	34	32	2	1	na	na	na	92	72	164	92	60176000	2.86	1.01	0.1	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_4	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_4.M_ones
sars-cov-2-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	4	runs	32	34	32	2	1	na	na	na	92	72	164	92	60176000	2.86	1.01	0.1	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_4	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_4.M_runs
sars-cov-2-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	4	zeros	32	34	32	2	1	na	na	na	92	72	164	92	60176000	2.86	1.01	0.1	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_4	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_4.M_zeros
sars-cov-2-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	5	default	32	34	32	2	1	na	na	na	92	72	164	92	60176000	2.63	1.03	0.03	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_5	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_5.M_default
sars-cov-2-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	5	ones	32	34	32	2	1	na	na	na	92	72	164	92	60176000	2.63	1.03	0.03	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_5	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_5.M_ones
sars-cov-2-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	5	runs	32	34	32	2	1	na	na	na	92	72	164	92	60176000	2.63	1.03	0.03	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_5	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_5.M_runs
sars-cov-2-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	5	zeros	32	34	32	2	1	na	na	na	92	72	164	92	60176000	2.63	1.03	0.03	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_5	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_3.d_5.M_zeros
sars-cov-2-pangenome	3	streaming	streaming	na	na	default	32	64	32	32	19	na	na	na	112	84	196	124	3324000	3.76	1.44	0.01	sars-cov-2-pangenome.S_streaming.k_3.d_na	sars-cov-2-pangenome.S_streaming.k_3.d_na.M_default
sars-cov-2-pangenome	3	streaming	streaming	na	na	ones	32	64	62	2	1	na	na	na	112	72	184	112	3324000	3.76	1.44	0.01	sars-cov-2-pangenome.S_streaming.k_3.d_na	sars-cov-2-pangenome.S_streaming.k_3.d_na.M_ones
sars-cov-2-pangenome	3	streaming	streaming	na	na	runs	32	64	62	2	1	na	na	na	112	72	184	112	3324000	3.76	1.44	0.01	sars-cov-2-pangenome.S_streaming.k_3.d_na	sars-cov-2-pangenome.S_streaming.k_3.d_na.M_runs
sars-cov-2-pangenome	3	streaming	streaming	na	na	zeros	32	64	32	32	15	na	na	na	112	88	200	124	3324000	3.76	1.44	0.01	sars-cov-2-pangenome.S_streaming.k_3.d_na	sars-cov-2-pangenome.S_streaming.k_3.d_na.M_zeros
sars-cov-2-pangenome	4	greedy	glob-greedy	HT	na	default	136	146	136	10	7	na	na	na	152	88	240	164	3336000	1.42	0.55	0.01	sars-cov-2-pangenome.S_greedy.k_4.d_na	sars-cov-2-pangenome.S_greedy.k_4.d_na.M_default
sars-cov-2-pangenome	4	greedy	glob-greedy	HT	na	ones	136	146	143	3	1	na	na	na	152	76	228	156	3336000	1.42	0.55	0.01	sars-cov-2-pangenome.S_greedy.k_4.d_na	sars-cov-2-pangenome.S_greedy.k_4.d_na.M_ones
sars-cov-2-pangenome	4	greedy	glob-greedy	HT	na	runs	136	146	143	3	1	na	na	na	152	76	228	156	3336000	1.42	0.55	0.01	sars-cov-2-pangenome.S_greedy.k_4.d_na	sars-cov-2-pangenome.S_greedy.k_4.d_na.M_runs
sars-cov-2-pangenome	4	greedy	glob-greedy	HT	na	zeros	136	146	136	10	8	na	na	na	152	84	236	164	3336000	1.42	0.55	0.01	sars-cov-2-pangenome.S_greedy.k_4.d_na	sars-cov-2-pangenome.S_greedy.k_4.d_na.M_zeros
sars-cov-2-pangenome	4	greedyAC	glob-greedy	AC	na	default	136	147	136	11	9	na	na	na	160	88	248	168	60176000	2.32	1.29	0.01	sars-cov-2-pangenome.S_greedyAC.k_4.d_na	sars-cov-2-pangenome.S_greedyAC.k_4.d_na.M_default
sars-cov-2-pangenome	4	greedyAC	glob-greedy	AC	na	ones	136	147	144	3	1	na	na	na	160	76	236	160	60176000	2.32	1.29	0.01	sars-cov-2-pangenome.S_greedyAC.k_4.d_na	sars-cov-2-pangenome.S_greedyAC.k_4.d_na.M_ones
sars-cov-2-pangenome	4	greedyAC	glob-greedy	AC	na	runs	136	147	144	3	1	na	na	na	160	76	236	160	60176000	2.32	1.29	0.01	sars-cov-2-pangenome.S_greedyAC.k_4.d_na	sars-cov-2-pangenome.S_greedyAC.k_4.d_na.M_runs
sars-cov-2-pangenome	4	greedyAC	glob-greedy	AC	na	zeros	136	147	136	11	7	na	na	na	160	88	248	168	60176000	2.32	1.29	0.01	sars-cov-2-pangenome.S_greedyAC.k_4.d_na	sars-cov-2-pangenome.S_greedyAC.k_4.d_na.M_zeros
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	1	default	136	160	136	24	8	na	na	na	152	84	236	164	60176000	3.82	1.22	0.07	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_1	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_1.M_default
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	1	ones	136	160	157	3	1	na	na	na	152	76	228	152	60176000	3.82	1.22	0.07	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_1	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_1.M_ones
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	1	runs	136	160	157	3	1	na	na	na	152	76	228	152	60176000	3.82	1.22	0.07	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_1	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_1.M_runs
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	1	zeros	136	160	136	24	9	na	na	na	152	88	240	164	60176000	3.82	1.22	0.07	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_1	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_1.M_zeros
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	2	default	136	162	136	26	12	na	na	na	152	88	240	168	60176000	3.82	1.24	0.04	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_2	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_2.M_default
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	2	ones	136	162	159	3	1	na	na	na	152	76	228	152	60176000	3.82	1.24	0.04	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_2	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_2.M_ones
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	2	runs	136	162	159	3	1	na	na	na	152	76	228	152	60176000	3.82	1.24	0.04	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_2	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_2.M_runs
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	2	zeros	136	162	136	26	13	na	na	na	152	92	244	168	60176000	3.82	1.24	0.04	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_2	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_2.M_zeros
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	3	default	136	160	136	24	15	na	na	na	152	92	244	164	60176000	3.75	1.23	0.05	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_3	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_3.M_default
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	3	ones	136	160	157	3	1	na	na	na	152	76	228	152	60176000	3.75	1.23	0.05	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_3	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_3.M_ones
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	3	runs	136	160	157	3	1	na	na	na	152	76	228	152	60176000	3.75	1.23	0.05	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_3	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_3.M_runs
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	3	zeros	136	160	136	24	15	na	na	na	152	92	244	164	60176000	3.75	1.23	0.05	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_3	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_3.M_zeros
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	4	default	136	160	136	24	15	na	na	na	152	92	244	164	60176000	4.28	1.26	0.1	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_4	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_4.M_default
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	4	ones	136	160	157	3	1	na	na	na	152	76	228	152	60176000	4.28	1.26	0.1	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_4	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_4.M_ones
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	4	runs	136	160	157	3	1	na	na	na	152	76	228	152	60176000	4.28	1.26	0.1	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_4	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_4.M_runs
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	4	zeros	136	160	136	24	15	na	na	na	152	92	244	164	60176000	4.28	1.26	0.1	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_4	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_4.M_zeros
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	5	default	136	160	136	24	15	na	na	na	152	92	244	164	60176000	4.07	1.24	0.04	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_5	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_5.M_default
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	5	ones	136	160	157	3	1	na	na	na	152	76	228	152	60176000	4.07	1.24	0.04	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_5	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_5.M_ones
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	5	runs	136	160	157	3	1	na	na	na	152	76	228	152	60176000	4.07	1.24	0.04	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_5	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_5.M_runs
sars-cov-2-pangenome	4	pseudosimplitigs	loc-greedy	HT	5	zeros	136	160	136	24	15	na	na	na	152	92	244	164	60176000	4.07	1.24	0.04	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_5	sars-cov-2-pangenome.S_pseudosimplitigs.k_4.d_5.M_zeros
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	1	default	136	157	136	21	7	na	na	na	160	84	244	172	60176000	4.24	1.26	0.04	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_1	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_1.M_default
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	1	ones	136	157	154	3	1	na	na	na	160	76	236	164	60176000	4.24	1.26	0.04	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_1	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_1.M_ones
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	1	runs	136	157	154	3	1	na	na	na	160	76	236	164	60176000	4.24	1.26	0.04	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_1	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_1.M_runs
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	1	zeros	136	157	136	21	8	na	na	na	160	88	248	172	60176000	4.24	1.26	0.04	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_1	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_1.M_zeros
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	2	default	136	156	136	20	12	na	na	na	164	84	248	172	60176000	3.68	1.27	0.05	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_2	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_2.M_default
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	2	ones	136	156	153	3	1	na	na	na	164	76	240	164	60176000	3.68	1.27	0.05	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_2	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_2.M_ones
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	2	runs	136	156	153	3	1	na	na	na	164	76	240	164	60176000	3.68	1.27	0.05	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_2	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_2.M_runs
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	2	zeros	136	156	136	20	12	na	na	na	164	84	248	172	60176000	3.68	1.27	0.05	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_2	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_2.M_zeros
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	3	default	136	157	136	21	14	na	na	na	164	88	252	176	60176000	2.28	1.22	0.07	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_3	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_3.M_default
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	3	ones	136	157	154	3	1	na	na	na	164	76	240	164	60176000	2.28	1.22	0.07	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_3	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_3.M_ones
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	3	runs	136	157	154	3	1	na	na	na	164	76	240	164	60176000	2.28	1.22	0.07	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_3	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_3.M_runs
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	3	zeros	136	157	136	21	16	na	na	na	164	92	256	176	60176000	2.28	1.22	0.07	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_3	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_3.M_zeros
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	4	default	136	157	136	21	14	na	na	na	164	88	252	176	60176000	2.98	1.32	0.04	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_4	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_4.M_default
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	4	ones	136	157	154	3	1	na	na	na	164	76	240	164	60176000	2.98	1.32	0.04	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_4	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_4.M_ones
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	4	runs	136	157	154	3	1	na	na	na	164	76	240	164	60176000	2.98	1.32	0.04	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_4	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_4.M_runs
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	4	zeros	136	157	136	21	16	na	na	na	164	92	256	176	60176000	2.98	1.32	0.04	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_4	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_4.M_zeros
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	5	default	136	157	136	21	14	na	na	na	164	88	252	176	60176000	3.46	1.26	0.05	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_5	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_5.M_default
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	5	ones	136	157	154	3	1	na	na	na	164	76	240	164	60176000	3.46	1.26	0.05	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_5	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_5.M_ones
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	5	runs	136	157	154	3	1	na	na	na	164	76	240	164	60176000	3.46	1.26	0.05	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_5	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_5.M_runs
sars-cov-2-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	5	zeros	136	157	136	21	16	na	na	na	164	92	256	176	60176000	3.46	1.26	0.05	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_5	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_5.M_zeros
sars-cov-2-pangenome	4	streaming	streaming	na	na	default	136	299	136	163	66	na	na	na	220	112	332	276	3332000	3.82	1.4	0.04	sars-cov-2-pangenome.S_streaming.k_4.d_na	sars-cov-2-pangenome.S_streaming.k_4.d_na.M_default
sars-cov-2-pangenome	4	streaming	streaming	na	na	ones	136	299	296	3	1	na	na	na	220	76	296	220	3332000	3.82	1.4	0.04	sars-cov-2-pangenome.S_streaming.k_4.d_na	sars-cov-2-pangenome.S_streaming.k_4.d_na.M_ones
sars-cov-2-pangenome	4	streaming	streaming	na	na	runs	136	299	296	3	1	na	na	na	220	76	296	220	3332000	3.82	1.4	0.04	sars-cov-2-pangenome.S_streaming.k_4.d_na	sars-cov-2-pangenome.S_streaming.k_4.d_na.M_runs
sars-cov-2-pangenome	4	streaming	streaming	na	na	zeros	136	299	136	163	58	na	na	na	220	132	352	280	3332000	3.82	1.4	0.04	sars-cov-2-pangenome.S_streaming.k_4.d_na	sars-cov-2-pangenome.S_streaming.k_4.d_na.M_zeros
sars-cov-2-pangenome	5	greedy	glob-greedy	HT	na	default	512	526	512	14	5	na	na	na	308	88	396	324	3440000	1.71	0.81	0.02	sars-cov-2-pangenome.S_greedy.k_5.d_na	sars-cov-2-pangenome.S_greedy.k_5.d_na.M_default
sars-cov-2-pangenome	5	greedy	glob-greedy	HT	na	ones	512	526	522	4	1	na	na	na	308	76	384	312	3440000	1.71	0.81	0.02	sars-cov-2-pangenome.S_greedy.k_5.d_na	sars-cov-2-pangenome.S_greedy.k_5.d_na.M_ones
sars-cov-2-pangenome	5	greedy	glob-greedy	HT	na	runs	512	526	522	4	1	na	na	na	308	76	384	312	3440000	1.71	0.81	0.02	sars-cov-2-pangenome.S_greedy.k_5.d_na	sars-cov-2-pangenome.S_greedy.k_5.d_na.M_runs
sars-cov-2-pangenome	5	greedy	glob-greedy	HT	na	zeros	512	526	512	14	9	na	na	na	308	92	400	324	3440000	1.71	0.81	0.02	sars-cov-2-pangenome.S_greedy.k_5.d_na	sars-cov-2-pangenome.S_greedy.k_5.d_na.M_zeros
sars-cov-2-pangenome	5	greedyAC	glob-greedy	AC	na	default	512	518	512	6	2	na	na	na	308	80	388	312	60176000	3.82	1.29	0.06	sars-cov-2-pangenome.S_greedyAC.k_5.d_na	sars-cov-2-pangenome.S_greedyAC.k_5.d_na.M_default
sars-cov-2-pangenome	5	greedyAC	glob-greedy	AC	na	ones	512	518	514	4	1	na	na	na	308	76	384	312	60176000	3.82	1.29	0.06	sars-cov-2-pangenome.S_greedyAC.k_5.d_na	sars-cov-2-pangenome.S_greedyAC.k_5.d_na.M_ones
sars-cov-2-pangenome	5	greedyAC	glob-greedy	AC	na	runs	512	518	514	4	1	na	na	na	308	76	384	312	60176000	3.82	1.29	0.06	sars-cov-2-pangenome.S_greedyAC.k_5.d_na	sars-cov-2-pangenome.S_greedyAC.k_5.d_na.M_runs
sars-cov-2-pangenome	5	greedyAC	glob-greedy	AC	na	zeros	512	518	512	6	3	na	na	na	308	80	388	312	60176000	3.82	1.29	0.06	sars-cov-2-pangenome.S_greedyAC.k_5.d_na	sars-cov-2-pangenome.S_greedyAC.k_5.d_na.M_zeros
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	1	default	512	568	512	56	14	na	na	na	280	96	376	316	60176000	3.28	1.27	0.06	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1.M_default
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	1	ones	512	568	564	4	1	na	na	na	280	76	356	284	60176000	3.28	1.27	0.06	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1.M_ones
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	1	runs	512	568	564	4	1	na	na	na	280	76	356	284	60176000	3.28	1.27	0.06	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1.M_runs
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	1	zeros	512	568	512	56	21	na	na	na	280	120	400	316	60176000	3.28	1.27	0.06	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1.M_zeros
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	2	default	512	557	512	45	30	na	na	na	276	112	388	308	60176000	2.77	1.29	0.05	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2.M_default
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	2	ones	512	557	553	4	1	na	na	na	276	76	352	280	60176000	2.77	1.29	0.05	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2.M_ones
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	2	runs	512	557	553	4	1	na	na	na	276	76	352	280	60176000	2.77	1.29	0.05	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2.M_runs
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	2	zeros	512	557	512	45	31	na	na	na	276	116	392	308	60176000	2.77	1.29	0.05	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2.M_zeros
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	3	default	512	560	512	48	40	na	na	na	268	116	384	300	60176000	3.41	1.32	0.04	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3.M_default
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	3	ones	512	560	556	4	1	na	na	na	268	76	344	272	60176000	3.41	1.32	0.04	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3.M_ones
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	3	runs	512	560	556	4	1	na	na	na	268	76	344	272	60176000	3.41	1.32	0.04	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3.M_runs
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	3	zeros	512	560	512	48	40	na	na	na	268	116	384	300	60176000	3.41	1.32	0.04	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3.M_zeros
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	4	default	512	560	512	48	40	na	na	na	268	116	384	300	60176000	2.37	1.31	0.05	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4.M_default
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	4	ones	512	560	556	4	1	na	na	na	268	76	344	272	60176000	2.37	1.31	0.05	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4.M_ones
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	4	runs	512	560	556	4	1	na	na	na	268	76	344	272	60176000	2.37	1.31	0.05	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4.M_runs
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	4	zeros	512	560	512	48	40	na	na	na	268	116	384	300	60176000	2.37	1.31	0.05	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4.M_zeros
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	5	default	512	560	512	48	40	na	na	na	268	116	384	300	60176000	4.38	1.32	0.06	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5.M_default
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	5	ones	512	560	556	4	1	na	na	na	268	76	344	272	60176000	4.38	1.32	0.06	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5.M_ones
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	5	runs	512	560	556	4	1	na	na	na	268	76	344	272	60176000	4.38	1.32	0.06	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5.M_runs
sars-cov-2-pangenome	5	pseudosimplitigs	loc-greedy	HT	5	zeros	512	560	512	48	40	na	na	na	268	116	384	300	60176000	4.38	1.32	0.06	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5.M_zeros
