genome	S_alg	k	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	pref
sars-cov-2-pangenome	greedyAC	5	na	zeros	512	518	512	6	3	308	80	388	312	sars-cov-2-pangenome.S_greedyAC.k_5.d_na.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	5	1	default	512	568	512	56	14	280	96	376	316	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1.M_default
sars-cov-2-pangenome	pseudosimplitigs	5	1	ones	512	568	564	4	1	280	76	356	284	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1.M_ones
sars-cov-2-pangenome	pseudosimplitigs	5	1	runs	512	568	564	4	1	280	76	356	284	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1.M_runs
sars-cov-2-pangenome	pseudosimplitigs	5	1	zeros	512	568	512	56	21	280	120	400	316	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	5	2	default	512	557	512	45	30	276	112	388	308	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2.M_default
sars-cov-2-pangenome	pseudosimplitigs	5	2	ones	512	557	553	4	1	276	76	352	280	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2.M_ones
sars-cov-2-pangenome	pseudosimplitigs	5	2	runs	512	557	553	4	1	276	76	352	280	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2.M_runs
sars-cov-2-pangenome	pseudosimplitigs	5	2	zeros	512	557	512	45	31	276	116	392	308	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	5	3	default	512	560	512	48	40	268	116	384	300	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3.M_default
sars-cov-2-pangenome	pseudosimplitigs	5	3	ones	512	560	556	4	1	268	76	344	272	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3.M_ones
sars-cov-2-pangenome	pseudosimplitigs	5	3	runs	512	560	556	4	1	268	76	344	272	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3.M_runs
sars-cov-2-pangenome	pseudosimplitigs	5	3	zeros	512	560	512	48	40	268	116	384	300	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	5	4	default	512	560	512	48	40	268	116	384	300	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4.M_default
sars-cov-2-pangenome	pseudosimplitigs	5	4	ones	512	560	556	4	1	268	76	344	272	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4.M_ones
sars-cov-2-pangenome	pseudosimplitigs	5	4	runs	512	560	556	4	1	268	76	344	272	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4.M_runs
sars-cov-2-pangenome	pseudosimplitigs	5	4	zeros	512	560	512	48	40	268	116	384	300	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	5	5	default	512	560	512	48	40	268	116	384	300	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5.M_default
sars-cov-2-pangenome	pseudosimplitigs	5	5	ones	512	560	556	4	1	268	76	344	272	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5.M_ones
sars-cov-2-pangenome	pseudosimplitigs	5	5	runs	512	560	556	4	1	268	76	344	272	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5.M_runs
sars-cov-2-pangenome	pseudosimplitigs	5	5	zeros	512	560	512	48	40	268	116	384	300	sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	5	1	default	512	520	512	8	2	308	76	384	312	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_1.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	5	1	ones	512	520	516	4	1	308	76	384	308	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_1.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	5	1	runs	512	520	516	4	1	308	76	384	308	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_1.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	5	1	zeros	512	520	512	8	2	308	76	384	312	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_1.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	5	2	default	512	517	512	5	2	304	80	384	308	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_2.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	5	2	ones	512	517	513	4	1	304	76	380	308	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_2.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	5	2	runs	512	517	513	4	1	304	76	380	308	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_2.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	5	2	zeros	512	517	512	5	2	304	80	384	312	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_2.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	5	3	default	512	517	512	5	2	304	80	384	308	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_3.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	5	3	ones	512	517	513	4	1	304	76	380	308	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_3.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	5	3	runs	512	517	513	4	1	304	76	380	308	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_3.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	5	3	zeros	512	517	512	5	2	304	80	384	312	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_3.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	5	4	default	512	517	512	5	2	304	80	384	308	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_4.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	5	4	ones	512	517	513	4	1	304	76	380	308	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_4.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	5	4	runs	512	517	513	4	1	304	76	380	308	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_4.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	5	4	zeros	512	517	512	5	2	304	80	384	312	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_4.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	5	5	default	512	517	512	5	2	304	80	384	308	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_5.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	5	5	ones	512	517	513	4	1	304	76	380	308	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_5.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	5	5	runs	512	517	513	4	1	304	76	380	308	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_5.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	5	5	zeros	512	517	512	5	2	304	80	384	312	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_5.M_zeros
sars-cov-2-pangenome	streaming	5	na	default	512	1267	512	755	254	548	252	800	760	sars-cov-2-pangenome.S_streaming.k_5.d_na.M_default
sars-cov-2-pangenome	streaming	5	na	ones	512	1267	1263	4	1	548	80	628	548	sars-cov-2-pangenome.S_streaming.k_5.d_na.M_ones
sars-cov-2-pangenome	streaming	5	na	runs	512	1267	1263	4	1	548	80	628	548	sars-cov-2-pangenome.S_streaming.k_5.d_na.M_runs
sars-cov-2-pangenome	streaming	5	na	zeros	512	1267	512	755	218	548	288	836	756	sars-cov-2-pangenome.S_streaming.k_5.d_na.M_zeros
sars-cov-2-pangenome	greedy	6	na	default	2080	2147	2080	67	31	832	156	988	876	sars-cov-2-pangenome.S_greedy.k_6.d_na.M_default
sars-cov-2-pangenome	greedy	6	na	ones	2080	2147	2142	5	1	832	84	916	840	sars-cov-2-pangenome.S_greedy.k_6.d_na.M_ones
sars-cov-2-pangenome	greedy	6	na	runs	2080	2147	2142	5	1	832	84	916	840	sars-cov-2-pangenome.S_greedy.k_6.d_na.M_runs
sars-cov-2-pangenome	greedy	6	na	zeros	2080	2147	2080	67	46	832	172	1004	892	sars-cov-2-pangenome.S_greedy.k_6.d_na.M_zeros
sars-cov-2-pangenome	greedyAC	6	na	default	2080	2145	2080	65	31	844	148	992	892	sars-cov-2-pangenome.S_greedyAC.k_6.d_na.M_default
sars-cov-2-pangenome	greedyAC	6	na	ones	2080	2145	2140	5	1	844	84	928	848	sars-cov-2-pangenome.S_greedyAC.k_6.d_na.M_ones
sars-cov-2-pangenome	greedyAC	6	na	runs	2080	2145	2140	5	1	844	84	928	848	sars-cov-2-pangenome.S_greedyAC.k_6.d_na.M_runs
sars-cov-2-pangenome	greedyAC	6	na	zeros	2080	2145	2080	65	46	844	176	1020	908	sars-cov-2-pangenome.S_greedyAC.k_6.d_na.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	6	1	default	2080	2360	2080	280	56	648	160	808	796	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_1.M_default
sars-cov-2-pangenome	pseudosimplitigs	6	1	ones	2080	2360	2355	5	1	648	88	736	652	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_1.M_ones
sars-cov-2-pangenome	pseudosimplitigs	6	1	runs	2080	2360	2355	5	1	648	88	736	652	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_1.M_runs
sars-cov-2-pangenome	pseudosimplitigs	6	1	zeros	2080	2360	2080	280	87	648	224	872	828	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_1.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	6	2	default	2080	2260	2080	180	76	668	180	848	752	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_2.M_default
sars-cov-2-pangenome	pseudosimplitigs	6	2	ones	2080	2260	2255	5	1	668	88	756	672	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_2.M_ones
sars-cov-2-pangenome	pseudosimplitigs	6	2	runs	2080	2260	2255	5	1	668	88	756	672	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_2.M_runs
sars-cov-2-pangenome	pseudosimplitigs	6	2	zeros	2080	2260	2080	180	80	668	188	856	768	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_2.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	6	3	default	2080	2229	2080	149	83	612	192	804	708	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_3.M_default
sars-cov-2-pangenome	pseudosimplitigs	6	3	ones	2080	2229	2224	5	1	612	88	700	616	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_3.M_ones
sars-cov-2-pangenome	pseudosimplitigs	6	3	runs	2080	2229	2224	5	1	612	88	700	616	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_3.M_runs
sars-cov-2-pangenome	pseudosimplitigs	6	3	zeros	2080	2229	2080	149	81	612	192	804	712	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_3.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	6	4	default	2080	2226	2080	146	87	608	196	804	704	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_4.M_default
sars-cov-2-pangenome	pseudosimplitigs	6	4	ones	2080	2226	2221	5	1	608	88	696	612	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_4.M_ones
sars-cov-2-pangenome	pseudosimplitigs	6	4	runs	2080	2226	2221	5	1	608	88	696	612	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_4.M_runs
sars-cov-2-pangenome	pseudosimplitigs	6	4	zeros	2080	2226	2080	146	87	608	196	804	708	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_4.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	6	5	default	2080	2229	2080	149	89	596	200	796	712	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_5.M_default
sars-cov-2-pangenome	pseudosimplitigs	6	5	ones	2080	2229	2224	5	1	596	88	684	600	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_5.M_ones
sars-cov-2-pangenome	pseudosimplitigs	6	5	runs	2080	2229	2224	5	1	596	88	684	600	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_5.M_runs
sars-cov-2-pangenome	pseudosimplitigs	6	5	zeros	2080	2229	2080	149	92	596	204	800	708	sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_5.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	6	1	default	2080	2235	2080	155	31	872	116	988	932	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_1.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	6	1	ones	2080	2235	2230	5	1	872	88	960	880	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_1.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	6	1	runs	2080	2235	2230	5	1	872	88	960	880	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_1.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	6	1	zeros	2080	2235	2080	155	39	872	128	1000	936	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_1.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	6	2	default	2080	2224	2080	144	44	872	140	1012	932	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_2.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	6	2	ones	2080	2224	2219	5	1	872	88	960	876	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_2.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	6	2	runs	2080	2224	2219	5	1	872	88	960	876	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_2.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	6	2	zeros	2080	2224	2080	144	44	872	136	1008	932	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_2.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	6	3	default	2080	2186	2080	106	50	868	156	1024	928	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_3.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	6	3	ones	2080	2186	2181	5	1	868	84	952	872	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_3.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	6	3	runs	2080	2186	2181	5	1	868	84	952	872	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_3.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	6	3	zeros	2080	2186	2080	106	53	868	168	1036	928	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_3.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	6	4	default	2080	2177	2080	97	50	864	152	1016	924	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_4.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	6	4	ones	2080	2177	2172	5	1	864	84	948	868	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_4.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	6	4	runs	2080	2177	2172	5	1	864	84	948	868	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_4.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	6	4	zeros	2080	2177	2080	97	53	864	168	1032	928	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_4.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	6	5	default	2080	2176	2080	96	50	864	152	1016	924	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_5.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	6	5	ones	2080	2176	2171	5	1	864	84	948	868	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_5.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	6	5	runs	2080	2176	2171	5	1	864	84	948	868	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_5.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	6	5	zeros	2080	2176	2080	96	53	864	168	1032	924	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_5.M_zeros
sars-cov-2-pangenome	streaming	6	na	default	2080	5503	2080	3423	952	1820	712	2532	2528	sars-cov-2-pangenome.S_streaming.k_6.d_na.M_default
sars-cov-2-pangenome	streaming	6	na	ones	2080	5503	5498	5	1	1820	100	1920	1828	sars-cov-2-pangenome.S_streaming.k_6.d_na.M_ones
sars-cov-2-pangenome	streaming	6	na	runs	2080	5503	5498	5	1	1820	100	1920	1828	sars-cov-2-pangenome.S_streaming.k_6.d_na.M_runs
sars-cov-2-pangenome	streaming	6	na	zeros	2080	5503	2080	3423	852	1820	840	2660	2516	sars-cov-2-pangenome.S_streaming.k_6.d_na.M_zeros
sars-cov-2-pangenome	greedy	7	na	default	8192	8198	8192	6	1	2624	108	2732	2628	sars-cov-2-pangenome.S_greedy.k_7.d_na.M_default
sars-cov-2-pangenome	greedy	7	na	ones	8192	8198	8192	6	1	2624	108	2732	2628	sars-cov-2-pangenome.S_greedy.k_7.d_na.M_ones
sars-cov-2-pangenome	greedy	7	na	runs	8192	8198	8192	6	1	2624	108	2732	2628	sars-cov-2-pangenome.S_greedy.k_7.d_na.M_runs
sars-cov-2-pangenome	greedy	7	na	zeros	8192	8198	8192	6	1	2624	108	2732	2628	sars-cov-2-pangenome.S_greedy.k_7.d_na.M_zeros
sars-cov-2-pangenome	greedyAC	7	na	default	8192	8198	8192	6	1	2636	108	2744	2636	sars-cov-2-pangenome.S_greedyAC.k_7.d_na.M_default
sars-cov-2-pangenome	greedyAC	7	na	ones	8192	8198	8192	6	1	2636	108	2744	2636	sars-cov-2-pangenome.S_greedyAC.k_7.d_na.M_ones
sars-cov-2-pangenome	greedyAC	7	na	runs	8192	8198	8192	6	1	2636	108	2744	2636	sars-cov-2-pangenome.S_greedyAC.k_7.d_na.M_runs
sars-cov-2-pangenome	greedyAC	7	na	zeros	8192	8198	8192	6	1	2636	108	2744	2636	sars-cov-2-pangenome.S_greedyAC.k_7.d_na.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	7	1	default	8192	8666	8192	474	79	1612	216	1828	1804	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_1.M_default
sars-cov-2-pangenome	pseudosimplitigs	7	1	ones	8192	8666	8660	6	1	1612	108	1720	1620	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_1.M_ones
sars-cov-2-pangenome	pseudosimplitigs	7	1	runs	8192	8666	8660	6	1	1612	108	1720	1620	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_1.M_runs
sars-cov-2-pangenome	pseudosimplitigs	7	1	zeros	8192	8666	8192	474	127	1612	328	1940	1856	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_1.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	7	2	default	8192	8480	8192	288	123	1608	276	1884	1796	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_2.M_default
sars-cov-2-pangenome	pseudosimplitigs	7	2	ones	8192	8480	8474	6	1	1608	108	1716	1612	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_2.M_ones
sars-cov-2-pangenome	pseudosimplitigs	7	2	runs	8192	8480	8474	6	1	1608	108	1716	1612	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_2.M_runs
sars-cov-2-pangenome	pseudosimplitigs	7	2	zeros	8192	8480	8192	288	109	1608	292	1900	1708	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_2.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	7	3	default	8192	8430	8192	238	163	1528	324	1852	1736	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_3.M_default
sars-cov-2-pangenome	pseudosimplitigs	7	3	ones	8192	8430	8424	6	1	1528	108	1636	1536	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_3.M_ones
sars-cov-2-pangenome	pseudosimplitigs	7	3	runs	8192	8430	8424	6	1	1528	108	1636	1536	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_3.M_runs
sars-cov-2-pangenome	pseudosimplitigs	7	3	zeros	8192	8430	8192	238	135	1528	336	1864	1704	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_3.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	7	4	default	8192	8438	8192	246	169	1488	324	1812	1720	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_4.M_default
sars-cov-2-pangenome	pseudosimplitigs	7	4	ones	8192	8438	8432	6	1	1488	108	1596	1496	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_4.M_ones
sars-cov-2-pangenome	pseudosimplitigs	7	4	runs	8192	8438	8432	6	1	1488	108	1596	1496	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_4.M_runs
sars-cov-2-pangenome	pseudosimplitigs	7	4	zeros	8192	8438	8192	246	155	1488	368	1856	1692	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_4.M_zeros
sars-cov-2-pangenome	pseudosimplitigs	7	5	default	8192	8439	8192	247	169	1516	328	1844	1700	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_5.M_default
sars-cov-2-pangenome	pseudosimplitigs	7	5	ones	8192	8439	8433	6	1	1516	108	1624	1520	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_5.M_ones
sars-cov-2-pangenome	pseudosimplitigs	7	5	runs	8192	8439	8433	6	1	1516	108	1624	1520	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_5.M_runs
sars-cov-2-pangenome	pseudosimplitigs	7	5	zeros	8192	8439	8192	247	158	1516	372	1888	1696	sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_5.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	7	1	default	8192	8246	8192	54	9	2624	124	2748	2660	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_1.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	7	1	ones	8192	8246	8240	6	1	2624	108	2732	2628	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_1.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	7	1	runs	8192	8246	8240	6	1	2624	108	2732	2628	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_1.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	7	1	zeros	8192	8246	8192	54	9	2624	124	2748	2660	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_1.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	7	2	default	8192	8230	8192	38	8	2624	120	2744	2648	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_2.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	7	2	ones	8192	8230	8224	6	1	2624	108	2732	2624	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_2.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	7	2	runs	8192	8230	8224	6	1	2624	108	2732	2624	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_2.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	7	2	zeros	8192	8230	8192	38	8	2624	124	2748	2648	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_2.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	7	3	default	8192	8223	8192	31	8	2616	120	2736	2644	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_3.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	7	3	ones	8192	8223	8217	6	1	2616	108	2724	2620	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_3.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	7	3	runs	8192	8223	8217	6	1	2616	108	2724	2620	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_3.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	7	3	zeros	8192	8223	8192	31	10	2616	128	2744	2644	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_3.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	7	4	default	8192	8217	8192	25	8	2616	120	2736	2636	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_4.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	7	4	ones	8192	8217	8211	6	1	2616	108	2724	2620	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_4.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	7	4	runs	8192	8217	8211	6	1	2616	108	2724	2620	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_4.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	7	4	zeros	8192	8217	8192	25	11	2616	132	2748	2640	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_4.M_zeros
sars-cov-2-pangenome	pseudosimplitigsAC	7	5	default	8192	8218	8192	26	8	2616	124	2740	2648	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_5.M_default
sars-cov-2-pangenome	pseudosimplitigsAC	7	5	ones	8192	8218	8212	6	1	2616	108	2724	2620	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_5.M_ones
sars-cov-2-pangenome	pseudosimplitigsAC	7	5	runs	8192	8218	8212	6	1	2616	108	2724	2620	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_5.M_runs
sars-cov-2-pangenome	pseudosimplitigsAC	7	5	zeros	8192	8218	8192	26	14	2616	152	2768	2636	sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_5.M_zeros
sars-cov-2-pangenome	streaming	7	na	default	8192	24163	8192	15971	3826	6932	2432	9364	9720	sars-cov-2-pangenome.S_streaming.k_7.d_na.M_default
sars-cov-2-pangenome	streaming	7	na	ones	8192	24163	24157	6	1	6932	128	7060	6940	sars-cov-2-pangenome.S_streaming.k_7.d_na.M_ones
sars-cov-2-pangenome	streaming	7	na	runs	8192	24163	24157	6	1	6932	128	7060	6940	sars-cov-2-pangenome.S_streaming.k_7.d_na.M_runs
sars-cov-2-pangenome	streaming	7	na	zeros	8192	24163	8192	15971	3448	6932	2976	9908	9668	sars-cov-2-pangenome.S_streaming.k_7.d_na.M_zeros
sars-cov-2-pangenome	greedy	8	na	default	32896	33285	32896	389	130	9676	504	10180	10020	sars-cov-2-pangenome.S_greedy.k_8.d_na.M_default
sars-cov-2-pangenome	greedy	8	na	ones	32896	33285	33278	7	1	9676	136	9812	9680	sars-cov-2-pangenome.S_greedy.k_8.d_na.M_ones
sars-cov-2-pangenome	greedy	8	na	runs	32896	33285	33278	7	1	9676	136	9812	9680	sars-cov-2-pangenome.S_greedy.k_8.d_na.M_runs
sars-cov-2-pangenome	greedy	8	na	zeros	32896	33285	32896	389	258	9676	724	10400	10172	sars-cov-2-pangenome.S_greedy.k_8.d_na.M_zeros
sars-cov-2-pangenome	greedyAC	8	na	default	32896	33271	32896	375	127	9660	484	10144	9944	sars-cov-2-pangenome.S_greedyAC.k_8.d_na.M_default
sars-cov-2-pangenome	greedyAC	8	na	ones	32896	33271	33264	7	1	9660	136	9796	9664	sars-cov-2-pangenome.S_greedyAC.k_8.d_na.M_ones
sars-cov-2-pangenome	greedyAC	8	na	runs	32896	33271	33264	7	1	9660	136	9796	9664	sars-cov-2-pangenome.S_greedyAC.k_8.d_na.M_runs
sars-cov-2-pangenome	greedyAC	8	na	zeros	32896	33271	32896	375	254	9660	716	10376	10056	sars-cov-2-pangenome.S_greedyAC.k_8.d_na.M_zeros
