pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumoniae.S_pseudosimplitigsAC.k_7.d_5.M_runs	spneumoniae	pseudosimplitigsAC	7	5	runs	0.14	0.01	0.12	97%	17176	0	0	0.148446
spneumoniae.S_pseudosimplitigsAC.k_7.d_5.M_zeros	spneumoniae	pseudosimplitigsAC	7	5	zeros	0.09	0.01	0.08	98%	14572	0	0	0.100226
spneumoniae.S_pseudosimplitigsAC.k_7.d_6.M_default	spneumoniae	pseudosimplitigsAC	7	6	default	0.00	0.00	0.00	100%	2040	0	0	0.009048
spneumoniae.S_pseudosimplitigsAC.k_7.d_6.M_ones	spneumoniae	pseudosimplitigsAC	7	6	ones	0.10	0.01	0.08	98%	15172	0	0	0.105136
spneumoniae.S_pseudosimplitigsAC.k_7.d_6.M_runs	spneumoniae	pseudosimplitigsAC	7	6	runs	0.16	0.01	0.14	97%	17176	0	0	0.168137
spneumoniae.S_pseudosimplitigsAC.k_7.d_6.M_zeros	spneumoniae	pseudosimplitigsAC	7	6	zeros	0.09	0.00	0.09	98%	14572	0	0	0.104396
spneumoniae.S_pseudosimplitigs.k_8.d_1.M_default	spneumoniae	pseudosimplitigs	8	1	default	0.00	0.00	0.00	100%	2100	0	0	0.008756
spneumoniae.S_pseudosimplitigs.k_8.d_1.M_ones	spneumoniae	pseudosimplitigs	8	1	ones	0.19	0.02	0.17	99%	20596	0	0	0.20091
spneumoniae.S_pseudosimplitigs.k_8.d_1.M_runs	spneumoniae	pseudosimplitigs	8	1	runs	0.28	0.01	0.25	95%	20444	0	0	0.285759
spneumoniae.S_pseudosimplitigs.k_8.d_1.M_zeros	spneumoniae	pseudosimplitigs	8	1	zeros	0.18	0.01	0.16	97%	18492	0	0	0.190381
spneumoniae.S_pseudosimplitigs.k_8.d_2.M_default	spneumoniae	pseudosimplitigs	8	2	default	0.00	0.00	0.00	100%	2112	0	0	0.00825
spneumoniae.S_pseudosimplitigs.k_8.d_2.M_ones	spneumoniae	pseudosimplitigs	8	2	ones	0.19	0.02	0.16	96%	20324	0	0	0.194707
spneumoniae.S_pseudosimplitigs.k_8.d_2.M_runs	spneumoniae	pseudosimplitigs	8	2	runs	0.28	0.00	0.27	96%	20468	0	0	0.293052
spneumoniae.S_pseudosimplitigs.k_8.d_2.M_zeros	spneumoniae	pseudosimplitigs	8	2	zeros	0.17	0.02	0.13	97%	18464	0	0	0.174676
spneumoniae.S_pseudosimplitigs.k_8.d_3.M_default	spneumoniae	pseudosimplitigs	8	3	default	0.00	0.00	0.00	100%	2088	0	0	0.010776
spneumoniae.S_pseudosimplitigs.k_8.d_3.M_ones	spneumoniae	pseudosimplitigs	8	3	ones	0.19	0.02	0.15	96%	20296	0	0	0.194512
spneumoniae.S_pseudosimplitigs.k_8.d_3.M_runs	spneumoniae	pseudosimplitigs	8	3	runs	0.32	0.01	0.30	98%	20408	0	0	0.327774
spneumoniae.S_pseudosimplitigs.k_8.d_3.M_zeros	spneumoniae	pseudosimplitigs	8	3	zeros	0.18	0.00	0.17	96%	18220	0	0	0.188983
spneumoniae.S_pseudosimplitigs.k_8.d_4.M_default	spneumoniae	pseudosimplitigs	8	4	default	0.00	0.00	0.00	100%	2112	0	0	0.011612
spneumoniae.S_pseudosimplitigs.k_8.d_4.M_ones	spneumoniae	pseudosimplitigs	8	4	ones	0.17	0.01	0.15	98%	20312	0	0	0.18022
spneumoniae.S_pseudosimplitigs.k_8.d_4.M_runs	spneumoniae	pseudosimplitigs	8	4	runs	0.25	0.02	0.22	93%	20432	0	0	0.263864
spneumoniae.S_pseudosimplitigs.k_8.d_4.M_zeros	spneumoniae	pseudosimplitigs	8	4	zeros	0.16	0.01	0.15	98%	18460	0	0	0.173511
spneumoniae.S_pseudosimplitigs.k_8.d_5.M_default	spneumoniae	pseudosimplitigs	8	5	default	0.00	0.00	0.00	100%	2112	0	0	0.007364
spneumoniae.S_pseudosimplitigs.k_8.d_5.M_ones	spneumoniae	pseudosimplitigs	8	5	ones	0.12	0.00	0.11	99%	20528	0	0	0.132718
spneumoniae.S_pseudosimplitigs.k_8.d_5.M_runs	spneumoniae	pseudosimplitigs	8	5	runs	0.19	0.01	0.18	97%	20404	0	0	0.20187
spneumoniae.S_pseudosimplitigs.k_8.d_5.M_zeros	spneumoniae	pseudosimplitigs	8	5	zeros	0.18	0.00	0.17	97%	18440	0	0	0.187065
spneumoniae.S_pseudosimplitigs.k_8.d_6.M_default	spneumoniae	pseudosimplitigs	8	6	default	0.00	0.00	0.00	100%	2120	0	0	0.012406
spneumoniae.S_pseudosimplitigs.k_8.d_6.M_ones	spneumoniae	pseudosimplitigs	8	6	ones	0.19	0.02	0.17	97%	20340	0	0	0.200621
spneumoniae.S_pseudosimplitigs.k_8.d_6.M_runs	spneumoniae	pseudosimplitigs	8	6	runs	0.26	0.03	0.21	92%	20428	0	0	0.269343
spneumoniae.S_pseudosimplitigs.k_8.d_6.M_zeros	spneumoniae	pseudosimplitigs	8	6	zeros	0.18	0.02	0.15	96%	18448	0	0	0.185173
spneumoniae.S_pseudosimplitigs.k_8.d_7.M_default	spneumoniae	pseudosimplitigs	8	7	default	0.00	0.00	0.00	100%	2104	0	0	0.007367
spneumoniae.S_pseudosimplitigs.k_8.d_7.M_ones	spneumoniae	pseudosimplitigs	8	7	ones	0.20	0.01	0.19	98%	20544	0	0	0.211761
spneumoniae.S_pseudosimplitigs.k_8.d_7.M_runs	spneumoniae	pseudosimplitigs	8	7	runs	0.24	0.01	0.21	98%	20412	0	0	0.244886
spneumoniae.S_pseudosimplitigs.k_8.d_7.M_zeros	spneumoniae	pseudosimplitigs	8	7	zeros	0.17	0.01	0.15	99%	18460	0	0	0.183324
spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_default	spneumoniae	pseudosimplitigsAC	8	1	default	0.00	0.00	0.00	100%	2108	0	0	0.009875
spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_ones	spneumoniae	pseudosimplitigsAC	8	1	ones	0.16	0.01	0.14	97%	20252	0	0	0.166216
spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_runs	spneumoniae	pseudosimplitigsAC	8	1	runs	0.26	0.01	0.24	98%	20380	0	0	0.268149
spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_zeros	spneumoniae	pseudosimplitigsAC	8	1	zeros	0.19	0.01	0.17	98%	18412	0	0	0.195102
spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_default	spneumoniae	pseudosimplitigsAC	8	2	default	0.00	0.00	0.00	100%	2108	0	0	0.006699
spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_ones	spneumoniae	pseudosimplitigsAC	8	2	ones	0.16	0.01	0.14	98%	20280	0	0	0.166025
spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_runs	spneumoniae	pseudosimplitigsAC	8	2	runs	0.27	0.03	0.23	97%	20384	0	0	0.282454
spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_zeros	spneumoniae	pseudosimplitigsAC	8	2	zeros	0.16	0.01	0.13	98%	18412	0	0	0.163084
spneumoniae.S_pseudosimplitigsAC.k_8.d_3.M_default	spneumoniae	pseudosimplitigsAC	8	3	default	0.00	0.00	0.00	100%	2108	0	0	0.007893
spneumoniae.S_pseudosimplitigsAC.k_8.d_3.M_ones	spneumoniae	pseudosimplitigsAC	8	3	ones	0.18	0.02	0.15	98%	20292	0	0	0.185932
spneumoniae.S_pseudosimplitigsAC.k_8.d_3.M_runs	spneumoniae	pseudosimplitigsAC	8	3	runs	0.31	0.01	0.29	98%	20384	0	0	0.318978
spneumoniae.S_pseudosimplitigsAC.k_8.d_3.M_zeros	spneumoniae	pseudosimplitigsAC	8	3	zeros	0.18	0.01	0.17	98%	18188	0	0	0.194452
spneumoniae.S_pseudosimplitigsAC.k_8.d_4.M_default	spneumoniae	pseudosimplitigsAC	8	4	default	0.00	0.00	0.00	100%	2108	0	0	0.010588
spneumoniae.S_pseudosimplitigsAC.k_8.d_4.M_ones	spneumoniae	pseudosimplitigsAC	8	4	ones	0.22	0.00	0.21	97%	20272	0	0	0.2327
spneumoniae.S_pseudosimplitigsAC.k_8.d_4.M_runs	spneumoniae	pseudosimplitigsAC	8	4	runs	0.21	0.00	0.20	98%	20416	0	0	0.218957
spneumoniae.S_pseudosimplitigsAC.k_8.d_4.M_zeros	spneumoniae	pseudosimplitigsAC	8	4	zeros	0.21	0.03	0.18	99%	18404	0	0	0.222631
spneumoniae.S_pseudosimplitigsAC.k_8.d_5.M_default	spneumoniae	pseudosimplitigsAC	8	5	default	0.00	0.00	0.00	100%	2108	0	0	0.005277
spneumoniae.S_pseudosimplitigsAC.k_8.d_5.M_ones	spneumoniae	pseudosimplitigsAC	8	5	ones	0.16	0.01	0.14	95%	20236	0	0	0.168566
spneumoniae.S_pseudosimplitigsAC.k_8.d_5.M_runs	spneumoniae	pseudosimplitigsAC	8	5	runs	0.23	0.01	0.21	97%	20396	0	0	0.242467
spneumoniae.S_pseudosimplitigsAC.k_8.d_5.M_zeros	spneumoniae	pseudosimplitigsAC	8	5	zeros	0.16	0.00	0.15	98%	18400	0	0	0.167287
spneumoniae.S_pseudosimplitigsAC.k_8.d_6.M_default	spneumoniae	pseudosimplitigsAC	8	6	default	0.00	0.00	0.00	100%	2108	0	0	0.008486
spneumoniae.S_pseudosimplitigsAC.k_8.d_6.M_ones	spneumoniae	pseudosimplitigsAC	8	6	ones	0.23	0.03	0.19	99%	20280	0	0	0.234394
spneumoniae.S_pseudosimplitigsAC.k_8.d_6.M_runs	spneumoniae	pseudosimplitigsAC	8	6	runs	0.27	0.01	0.26	97%	20388	0	0	0.281963
spneumoniae.S_pseudosimplitigsAC.k_8.d_6.M_zeros	spneumoniae	pseudosimplitigsAC	8	6	zeros	0.19	0.01	0.17	95%	18212	0	0	0.20261
spneumoniae.S_pseudosimplitigsAC.k_8.d_7.M_default	spneumoniae	pseudosimplitigsAC	8	7	default	0.00	0.00	0.00	100%	2108	0	0	0.010539
spneumoniae.S_pseudosimplitigsAC.k_8.d_7.M_ones	spneumoniae	pseudosimplitigsAC	8	7	ones	0.22	0.02	0.19	99%	20264	0	0	0.225811
spneumoniae.S_pseudosimplitigsAC.k_8.d_7.M_runs	spneumoniae	pseudosimplitigsAC	8	7	runs	0.27	0.01	0.25	96%	20412	0	0	0.282842
spneumoniae.S_pseudosimplitigsAC.k_8.d_7.M_zeros	spneumoniae	pseudosimplitigsAC	8	7	zeros	0.14	0.00	0.13	98%	18172	0	0	0.144431
spneumoniae.S_pseudosimplitigs.k_9.d_1.M_default	spneumoniae	pseudosimplitigs	9	1	default	0.00	0.00	0.00	100%	2196	0	0	0.041643
spneumoniae.S_pseudosimplitigs.k_9.d_1.M_ones	spneumoniae	pseudosimplitigs	9	1	ones	0.54	0.02	0.48	94%	36160	0	0	0.547509
spneumoniae.S_pseudosimplitigs.k_9.d_1.M_runs	spneumoniae	pseudosimplitigs	9	1	runs	1.00	0.05	0.86	91%	31160	11432	56	1.014686
spneumoniae.S_pseudosimplitigs.k_9.d_1.M_zeros	spneumoniae	pseudosimplitigs	9	1	zeros	0.62	0.03	0.54	93%	27976	0	0	0.628397
spneumoniae.S_pseudosimplitigs.k_9.d_2.M_default	spneumoniae	pseudosimplitigs	9	2	default	0.00	0.00	0.00	50%	2140	0	0	0.048133
spneumoniae.S_pseudosimplitigs.k_9.d_2.M_ones	spneumoniae	pseudosimplitigs	9	2	ones	0.61	0.02	0.55	94%	35488	0	0	0.619426
spneumoniae.S_pseudosimplitigs.k_9.d_2.M_runs	spneumoniae	pseudosimplitigs	9	2	runs	0.83	0.03	0.76	96%	30900	40	16	0.838865
spneumoniae.S_pseudosimplitigs.k_9.d_2.M_zeros	spneumoniae	pseudosimplitigs	9	2	zeros	0.60	0.01	0.55	94%	27304	0	0	0.609136
spneumoniae.S_pseudosimplitigs.k_9.d_3.M_default	spneumoniae	pseudosimplitigs	9	3	default	0.00	0.00	0.00	50%	2188	0	0	0.036772
spneumoniae.S_pseudosimplitigs.k_9.d_3.M_ones	spneumoniae	pseudosimplitigs	9	3	ones	0.54	0.02	0.49	94%	35528	0	0	0.548896
spneumoniae.S_pseudosimplitigs.k_9.d_3.M_runs	spneumoniae	pseudosimplitigs	9	3	runs	0.96	0.04	0.88	95%	30900	48	16	0.969431
spneumoniae.S_pseudosimplitigs.k_9.d_3.M_zeros	spneumoniae	pseudosimplitigs	9	3	zeros	0.54	0.01	0.50	94%	27340	0	0	0.551984
spneumoniae.S_pseudosimplitigs.k_9.d_4.M_default	spneumoniae	pseudosimplitigs	9	4	default	0.00	0.00	0.00	100%	2204	0	0	0.035777
spneumoniae.S_pseudosimplitigs.k_9.d_4.M_ones	spneumoniae	pseudosimplitigs	9	4	ones	0.52	0.02	0.47	94%	35600	0	0	0.524114
spneumoniae.S_pseudosimplitigs.k_9.d_4.M_runs	spneumoniae	pseudosimplitigs	9	4	runs	0.83	0.03	0.75	95%	30972	32	16	0.836622
spneumoniae.S_pseudosimplitigs.k_9.d_4.M_zeros	spneumoniae	pseudosimplitigs	9	4	zeros	0.68	0.03	0.60	94%	27420	0	0	0.687845
spneumoniae.S_pseudosimplitigs.k_9.d_5.M_default	spneumoniae	pseudosimplitigs	9	5	default	0.00	0.00	0.00	100%	2172	0	0	0.039461
spneumoniae.S_pseudosimplitigs.k_9.d_5.M_ones	spneumoniae	pseudosimplitigs	9	5	ones	0.42	0.02	0.37	94%	35584	0	0	0.429131
spneumoniae.S_pseudosimplitigs.k_9.d_5.M_runs	spneumoniae	pseudosimplitigs	9	5	runs	0.65	0.02	0.60	95%	30948	32	16	0.653707
spneumoniae.S_pseudosimplitigs.k_9.d_5.M_zeros	spneumoniae	pseudosimplitigs	9	5	zeros	0.57	0.01	0.52	94%	27400	0	0	0.582135
spneumoniae.S_pseudosimplitigs.k_9.d_6.M_default	spneumoniae	pseudosimplitigs	9	6	default	0.00	0.00	0.00	100%	2180	0	0	0.034037
spneumoniae.S_pseudosimplitigs.k_9.d_6.M_ones	spneumoniae	pseudosimplitigs	9	6	ones	0.66	0.00	0.62	95%	35600	0	0	0.668609
spneumoniae.S_pseudosimplitigs.k_9.d_6.M_runs	spneumoniae	pseudosimplitigs	9	6	runs	0.88	0.04	0.80	95%	30964	40	16	0.890841
spneumoniae.S_pseudosimplitigs.k_9.d_6.M_zeros	spneumoniae	pseudosimplitigs	9	6	zeros	0.65	0.03	0.58	95%	27416	0	0	0.659182
spneumoniae.S_pseudosimplitigs.k_9.d_7.M_default	spneumoniae	pseudosimplitigs	9	7	default	0.00	0.00	0.00	100%	2184	0	0	0.037517
spneumoniae.S_pseudosimplitigs.k_9.d_7.M_ones	spneumoniae	pseudosimplitigs	9	7	ones	0.60	0.01	0.55	94%	35584	0	0	0.61211
spneumoniae.S_pseudosimplitigs.k_9.d_7.M_runs	spneumoniae	pseudosimplitigs	9	7	runs	0.95	0.04	0.86	95%	30948	32	16	0.955336
spneumoniae.S_pseudosimplitigs.k_9.d_7.M_zeros	spneumoniae	pseudosimplitigs	9	7	zeros	0.73	0.03	0.66	94%	27392	0	0	0.742791
spneumoniae.S_pseudosimplitigs.k_9.d_8.M_default	spneumoniae	pseudosimplitigs	9	8	default	0.00	0.00	0.00	100%	2196	0	0	0.038689
spneumoniae.S_pseudosimplitigs.k_9.d_8.M_ones	spneumoniae	pseudosimplitigs	9	8	ones	0.68	0.02	0.62	94%	35616	0	0	0.686349
spneumoniae.S_pseudosimplitigs.k_9.d_8.M_runs	spneumoniae	pseudosimplitigs	9	8	runs	0.90	0.03	0.83	96%	30976	48	16	0.907438
spneumoniae.S_pseudosimplitigs.k_9.d_8.M_zeros	spneumoniae	pseudosimplitigs	9	8	zeros	0.59	0.02	0.53	94%	27428	0	0	0.593964
spneumoniae.S_pseudosimplitigsAC.k_9.d_1.M_default	spneumoniae	pseudosimplitigsAC	9	1	default	0.00	0.00	0.00	66%	2192	0	0	0.041803
spneumoniae.S_pseudosimplitigsAC.k_9.d_1.M_ones	spneumoniae	pseudosimplitigsAC	9	1	ones	0.60	0.04	0.53	94%	35828	0	0	0.612031
spneumoniae.S_pseudosimplitigsAC.k_9.d_1.M_runs	spneumoniae	pseudosimplitigsAC	9	1	runs	0.94	0.05	0.86	97%	31144	32	72	0.946086
spneumoniae.S_pseudosimplitigsAC.k_9.d_1.M_zeros	spneumoniae	pseudosimplitigsAC	9	1	zeros	0.50	0.03	0.44	94%	27648	0	0	0.513156
spneumoniae.S_pseudosimplitigsAC.k_9.d_2.M_default	spneumoniae	pseudosimplitigsAC	9	2	default	0.00	0.00	0.00	100%	2192	0	0	0.032448
spneumoniae.S_pseudosimplitigsAC.k_9.d_2.M_ones	spneumoniae	pseudosimplitigsAC	9	2	ones	0.63	0.03	0.56	94%	35548	0	0	0.640142
spneumoniae.S_pseudosimplitigsAC.k_9.d_2.M_runs	spneumoniae	pseudosimplitigsAC	9	2	runs	0.91	0.03	0.85	96%	30964	32	24	0.922479
spneumoniae.S_pseudosimplitigsAC.k_9.d_2.M_zeros	spneumoniae	pseudosimplitigsAC	9	2	zeros	0.41	0.01	0.37	92%	27364	0	0	0.418137
spneumoniae.S_pseudosimplitigsAC.k_9.d_3.M_default	spneumoniae	pseudosimplitigsAC	9	3	default	0.00	0.00	0.00	100%	2192	0	0	0.033262
spneumoniae.S_pseudosimplitigsAC.k_9.d_3.M_ones	spneumoniae	pseudosimplitigsAC	9	3	ones	0.59	0.01	0.55	94%	35288	0	0	0.603107
spneumoniae.S_pseudosimplitigsAC.k_9.d_3.M_runs	spneumoniae	pseudosimplitigsAC	9	3	runs	0.69	0.03	0.64	96%	30904	32	16	0.703725
spneumoniae.S_pseudosimplitigsAC.k_9.d_3.M_zeros	spneumoniae	pseudosimplitigsAC	9	3	zeros	0.49	0.02	0.43	94%	27364	0	0	0.493844
spneumoniae.S_pseudosimplitigsAC.k_9.d_4.M_default	spneumoniae	pseudosimplitigsAC	9	4	default	0.00	0.00	0.00	50%	2192	0	0	0.036611
spneumoniae.S_pseudosimplitigsAC.k_9.d_4.M_ones	spneumoniae	pseudosimplitigsAC	9	4	ones	0.60	0.05	0.52	94%	35284	0	0	0.611056
spneumoniae.S_pseudosimplitigsAC.k_9.d_4.M_runs	spneumoniae	pseudosimplitigsAC	9	4	runs	0.90	0.02	0.85	96%	30896	32	16	0.912215
spneumoniae.S_pseudosimplitigsAC.k_9.d_4.M_zeros	spneumoniae	pseudosimplitigsAC	9	4	zeros	0.53	0.02	0.48	94%	27364	0	0	0.538657
spneumoniae.S_pseudosimplitigsAC.k_9.d_5.M_default	spneumoniae	pseudosimplitigsAC	9	5	default	0.00	0.00	0.00	50%	2192	0	0	0.031989
spneumoniae.S_pseudosimplitigsAC.k_9.d_5.M_ones	spneumoniae	pseudosimplitigsAC	9	5	ones	0.42	0.00	0.39	94%	35284	0	0	0.431504
spneumoniae.S_pseudosimplitigsAC.k_9.d_5.M_runs	spneumoniae	pseudosimplitigsAC	9	5	runs	0.91	0.04	0.83	96%	30904	40	16	0.922163
spneumoniae.S_pseudosimplitigsAC.k_9.d_5.M_zeros	spneumoniae	pseudosimplitigsAC	9	5	zeros	0.55	0.02	0.50	94%	27360	0	0	0.563237
spneumoniae.S_pseudosimplitigsAC.k_9.d_6.M_default	spneumoniae	pseudosimplitigsAC	9	6	default	0.00	0.00	0.00	50%	2192	0	0	0.030685
spneumoniae.S_pseudosimplitigsAC.k_9.d_6.M_ones	spneumoniae	pseudosimplitigsAC	9	6	ones	0.56	0.01	0.52	95%	35280	0	0	0.565118
spneumoniae.S_pseudosimplitigsAC.k_9.d_6.M_runs	spneumoniae	pseudosimplitigsAC	9	6	runs	0.99	0.02	0.93	96%	30904	32	16	1.0002
spneumoniae.S_pseudosimplitigsAC.k_9.d_6.M_zeros	spneumoniae	pseudosimplitigsAC	9	6	zeros	0.52	0.01	0.47	94%	27364	0	0	0.52467
spneumoniae.S_pseudosimplitigsAC.k_9.d_7.M_default	spneumoniae	pseudosimplitigsAC	9	7	default	0.00	0.00	0.00	100%	2192	0	0	0.033498
spneumoniae.S_pseudosimplitigsAC.k_9.d_7.M_ones	spneumoniae	pseudosimplitigsAC	9	7	ones	0.61	0.03	0.55	95%	35280	0	0	0.623743
spneumoniae.S_pseudosimplitigsAC.k_9.d_7.M_runs	spneumoniae	pseudosimplitigsAC	9	7	runs	0.80	0.03	0.73	96%	30904	40	16	0.814823
spneumoniae.S_pseudosimplitigsAC.k_9.d_7.M_zeros	spneumoniae	pseudosimplitigsAC	9	7	zeros	0.76	0.03	0.69	95%	27368	0	0	0.77183
spneumoniae.S_pseudosimplitigsAC.k_9.d_8.M_default	spneumoniae	pseudosimplitigsAC	9	8	default	0.00	0.00	0.00	100%	2192	0	0	0.036244
spneumoniae.S_pseudosimplitigsAC.k_9.d_8.M_ones	spneumoniae	pseudosimplitigsAC	9	8	ones	0.68	0.03	0.61	94%	35276	0	0	0.694155
spneumoniae.S_pseudosimplitigsAC.k_9.d_8.M_runs	spneumoniae	pseudosimplitigsAC	9	8	runs	0.98	0.04	0.90	96%	30912	32	16	0.992377
spneumoniae.S_pseudosimplitigsAC.k_9.d_8.M_zeros	spneumoniae	pseudosimplitigsAC	9	8	zeros	0.54	0.03	0.48	95%	27368	0	0	0.545069
spneumoniae.S_pseudosimplitigs.k_10.d_1.M_default	spneumoniae	pseudosimplitigs	10	1	default	0.00	0.00	0.00	83%	2552	0	0	0.426206
spneumoniae.S_pseudosimplitigs.k_10.d_1.M_ones	spneumoniae	pseudosimplitigs	10	1	ones	2.48	0.05	2.08	86%	105380	0	0	2.493425
spneumoniae.S_pseudosimplitigs.k_10.d_1.M_runs	spneumoniae	pseudosimplitigs	10	1	runs	4.40	0.09	3.73	86%	74984	32	1480	4.408519
spneumoniae.S_pseudosimplitigs.k_10.d_1.M_zeros	spneumoniae	pseudosimplitigs	10	1	zeros	2.97	0.13	2.47	87%	76468	0	0	2.978685
spneumoniae.S_pseudosimplitigs.k_10.d_2.M_default	spneumoniae	pseudosimplitigs	10	2	default	0.00	0.00	0.00	100%	2556	0	0	0.24803
spneumoniae.S_pseudosimplitigs.k_10.d_2.M_ones	spneumoniae	pseudosimplitigs	10	2	ones	2.29	0.08	1.94	87%	96444	0	0	2.301991
spneumoniae.S_pseudosimplitigs.k_10.d_2.M_runs	spneumoniae	pseudosimplitigs	10	2	runs	3.76	0.02	3.44	92%	71016	40	392	3.766117
spneumoniae.S_pseudosimplitigs.k_10.d_2.M_zeros	spneumoniae	pseudosimplitigs	10	2	zeros	2.15	0.03	1.84	87%	69248	0	0	2.158744
spneumoniae.S_pseudosimplitigs.k_10.d_3.M_default	spneumoniae	pseudosimplitigs	10	3	default	0.00	0.00	0.00	83%	2308	0	0	0.2618
spneumoniae.S_pseudosimplitigs.k_10.d_3.M_ones	spneumoniae	pseudosimplitigs	10	3	ones	2.26	0.08	1.91	88%	94584	0	0	2.27122
spneumoniae.S_pseudosimplitigs.k_10.d_3.M_runs	spneumoniae	pseudosimplitigs	10	3	runs	2.91	0.04	2.57	90%	71076	40	200	2.919171
spneumoniae.S_pseudosimplitigs.k_10.d_3.M_zeros	spneumoniae	pseudosimplitigs	10	3	zeros	2.25	0.05	1.90	86%	67368	0	0	2.26397
spneumoniae.S_pseudosimplitigs.k_10.d_4.M_default	spneumoniae	pseudosimplitigs	10	4	default	0.00	0.00	0.00	66%	2296	0	0	0.311658
spneumoniae.S_pseudosimplitigs.k_10.d_4.M_ones	spneumoniae	pseudosimplitigs	10	4	ones	2.41	0.08	2.01	87%	94028	0	0	2.413344
spneumoniae.S_pseudosimplitigs.k_10.d_4.M_runs	spneumoniae	pseudosimplitigs	10	4	runs	3.95	0.07	3.62	93%	70988	32	104	3.959126
spneumoniae.S_pseudosimplitigs.k_10.d_4.M_zeros	spneumoniae	pseudosimplitigs	10	4	zeros	2.06	0.04	1.82	90%	66832	0	0	2.069621
spneumoniae.S_pseudosimplitigs.k_10.d_5.M_default	spneumoniae	pseudosimplitigs	10	5	default	0.00	0.00	0.00	80%	2256	0	0	0.24277
spneumoniae.S_pseudosimplitigs.k_10.d_5.M_ones	spneumoniae	pseudosimplitigs	10	5	ones	2.24	0.05	1.87	85%	93660	0	0	2.250636
spneumoniae.S_pseudosimplitigs.k_10.d_5.M_runs	spneumoniae	pseudosimplitigs	10	5	runs	3.25	0.10	2.77	88%	70884	48	72	3.260594
spneumoniae.S_pseudosimplitigs.k_10.d_5.M_zeros	spneumoniae	pseudosimplitigs	10	5	zeros	2.17	0.05	1.81	85%	66472	0	0	2.179922
spneumoniae.S_pseudosimplitigs.k_10.d_6.M_default	spneumoniae	pseudosimplitigs	10	6	default	0.00	0.00	0.00	75%	2300	0	0	0.192228
spneumoniae.S_pseudosimplitigs.k_10.d_6.M_ones	spneumoniae	pseudosimplitigs	10	6	ones	1.85	0.05	1.56	87%	93752	0	0	1.855633
spneumoniae.S_pseudosimplitigs.k_10.d_6.M_runs	spneumoniae	pseudosimplitigs	10	6	runs	3.69	0.07	3.33	92%	70976	32	72	3.701591
spneumoniae.S_pseudosimplitigs.k_10.d_6.M_zeros	spneumoniae	pseudosimplitigs	10	6	zeros	1.74	0.05	1.48	87%	66564	0	0	1.748007
spneumoniae.S_pseudosimplitigs.k_10.d_7.M_default	spneumoniae	pseudosimplitigs	10	7	default	0.00	0.00	0.00	100%	2288	0	0	0.285581
spneumoniae.S_pseudosimplitigs.k_10.d_7.M_ones	spneumoniae	pseudosimplitigs	10	7	ones	1.98	0.05	1.71	89%	93708	0	0	1.990772
spneumoniae.S_pseudosimplitigs.k_10.d_7.M_runs	spneumoniae	pseudosimplitigs	10	7	runs	3.32	0.14	2.90	91%	71012	184	56	3.324587
spneumoniae.S_pseudosimplitigs.k_10.d_7.M_zeros	spneumoniae	pseudosimplitigs	10	7	zeros	2.70	0.03	2.37	89%	66488	0	0	2.704179
spneumoniae.S_pseudosimplitigs.k_10.d_8.M_default	spneumoniae	pseudosimplitigs	10	8	default	0.00	0.00	0.00	80%	2308	328	0	0.262309
spneumoniae.S_pseudosimplitigs.k_10.d_8.M_ones	spneumoniae	pseudosimplitigs	10	8	ones	1.98	0.06	1.72	90%	93756	0	0	1.985494
spneumoniae.S_pseudosimplitigs.k_10.d_8.M_runs	spneumoniae	pseudosimplitigs	10	8	runs	3.76	0.10	3.32	90%	70980	440	56	3.76962
spneumoniae.S_pseudosimplitigs.k_10.d_8.M_zeros	spneumoniae	pseudosimplitigs	10	8	zeros	1.82	0.04	1.57	88%	66564	0	0	1.828246
spneumoniae.S_pseudosimplitigs.k_10.d_9.M_default	spneumoniae	pseudosimplitigs	10	9	default	0.00	0.00	0.00	66%	2340	0	0	0.293598
spneumoniae.S_pseudosimplitigs.k_10.d_9.M_ones	spneumoniae	pseudosimplitigs	10	9	ones	2.22	0.05	1.90	87%	93784	0	0	2.227031
spneumoniae.S_pseudosimplitigs.k_10.d_9.M_runs	spneumoniae	pseudosimplitigs	10	9	runs	3.13	0.07	2.83	92%	71000	32	56	3.141241
spneumoniae.S_pseudosimplitigs.k_10.d_9.M_zeros	spneumoniae	pseudosimplitigs	10	9	zeros	1.92	0.05	1.67	89%	66592	0	0	1.929218
spneumoniae.S_pseudosimplitigsAC.k_10.d_1.M_default	spneumoniae	pseudosimplitigsAC	10	1	default	0.00	0.00	0.00	83%	2564	0	0	0.31843
spneumoniae.S_pseudosimplitigsAC.k_10.d_1.M_ones	spneumoniae	pseudosimplitigsAC	10	1	ones	2.66	0.03	2.30	87%	105336	0	0	2.666711
