pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_4.M_runs	sars-cov-2-pangenome	pseudosimplitigsAC	4	4	runs	0.34	0.04	0.09	41%	16508	0	0	0.364639
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_4.M_zeros	sars-cov-2-pangenome	pseudosimplitigsAC	4	4	zeros	0.21	0.03	0.05	42%	13744	0	0	0.233677
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_5.M_default	sars-cov-2-pangenome	pseudosimplitigsAC	4	5	default	0.02	0.00	0.00	4%	2052	0	0	0.084734
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_5.M_ones	sars-cov-2-pangenome	pseudosimplitigsAC	4	5	ones	0.18	0.03	0.05	46%	13744	0	0	0.210999
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_5.M_runs	sars-cov-2-pangenome	pseudosimplitigsAC	4	5	runs	0.33	0.02	0.12	45%	16508	0	0	0.355665
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_4.d_5.M_zeros	sars-cov-2-pangenome	pseudosimplitigsAC	4	5	zeros	0.21	0.01	0.07	42%	13740	0	0	0.24847
sars-cov-2-pangenome.S_streaming.k_4.d_na.M_default	sars-cov-2-pangenome	streaming	4	na	default	0.03	0.00	0.00	6%	2052	0	0	0.075737
sars-cov-2-pangenome.S_streaming.k_4.d_na.M_ones	sars-cov-2-pangenome	streaming	4	na	ones	0.18	0.01	0.06	44%	13756	0	0	0.223326
sars-cov-2-pangenome.S_streaming.k_4.d_na.M_runs	sars-cov-2-pangenome	streaming	4	na	runs	0.36	0.02	0.13	43%	16508	0	0	0.387925
sars-cov-2-pangenome.S_streaming.k_4.d_na.M_zeros	sars-cov-2-pangenome	streaming	4	na	zeros	0.23	0.03	0.05	39%	13752	0	0	0.258308
sars-cov-2-pangenome.S_greedy.k_5.d_na.M_default	sars-cov-2-pangenome	greedy	5	na	default	0.00	0.00	0.00	0%	2060	0	0	0.038378
sars-cov-2-pangenome.S_greedy.k_5.d_na.M_ones	sars-cov-2-pangenome	greedy	5	na	ones	0.25	0.01	0.07	35%	13824	0	0	0.291656
sars-cov-2-pangenome.S_greedy.k_5.d_na.M_runs	sars-cov-2-pangenome	greedy	5	na	runs	0.28	0.03	0.09	45%	16556	0	0	0.307165
sars-cov-2-pangenome.S_greedy.k_5.d_na.M_zeros	sars-cov-2-pangenome	greedy	5	na	zeros	0.22	0.01	0.08	44%	13796	0	0	0.245967
sars-cov-2-pangenome.S_greedyAC.k_5.d_na.M_default	sars-cov-2-pangenome	greedyAC	5	na	default	0.01	0.00	0.00	9%	2060	0	0	0.068985
sars-cov-2-pangenome.S_greedyAC.k_5.d_na.M_ones	sars-cov-2-pangenome	greedyAC	5	na	ones	0.27	0.02	0.06	33%	13824	0	0	0.311614
sars-cov-2-pangenome.S_greedyAC.k_5.d_na.M_runs	sars-cov-2-pangenome	greedyAC	5	na	runs	0.22	0.02	0.09	52%	16560	0	0	0.261162
sars-cov-2-pangenome.S_greedyAC.k_5.d_na.M_zeros	sars-cov-2-pangenome	greedyAC	5	na	zeros	0.23	0.01	0.07	39%	13796	0	0	0.255729
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1.M_default	sars-cov-2-pangenome	pseudosimplitigs	5	1	default	0.02	0.00	0.00	5%	2060	0	0	0.059922
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1.M_ones	sars-cov-2-pangenome	pseudosimplitigs	5	1	ones	0.19	0.02	0.05	42%	13828	0	0	0.217074
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1.M_runs	sars-cov-2-pangenome	pseudosimplitigs	5	1	runs	0.29	0.03	0.09	43%	16564	0	0	0.317509
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_1.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	5	1	zeros	0.21	0.02	0.07	44%	13796	0	0	0.242529
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2.M_default	sars-cov-2-pangenome	pseudosimplitigs	5	2	default	0.01	0.00	0.00	10%	2060	0	0	0.042979
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2.M_ones	sars-cov-2-pangenome	pseudosimplitigs	5	2	ones	0.17	0.00	0.08	50%	13828	0	0	0.198027
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2.M_runs	sars-cov-2-pangenome	pseudosimplitigs	5	2	runs	0.36	0.01	0.12	38%	16568	0	0	0.387342
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_2.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	5	2	zeros	0.19	0.00	0.08	43%	13792	0	0	0.223232
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3.M_default	sars-cov-2-pangenome	pseudosimplitigs	5	3	default	0.00	0.00	0.00	0%	2060	0	0	0.083158
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3.M_ones	sars-cov-2-pangenome	pseudosimplitigs	5	3	ones	0.18	0.02	0.06	46%	13824	0	0	0.222345
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3.M_runs	sars-cov-2-pangenome	pseudosimplitigs	5	3	runs	0.25	0.01	0.11	48%	16564	0	0	0.283501
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_3.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	5	3	zeros	0.22	0.03	0.05	40%	13792	0	0	0.259752
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4.M_default	sars-cov-2-pangenome	pseudosimplitigs	5	4	default	0.00	0.00	0.00	100%	2060	0	0	0.059881
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4.M_ones	sars-cov-2-pangenome	pseudosimplitigs	5	4	ones	0.20	0.01	0.07	45%	13828	0	0	0.223024
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4.M_runs	sars-cov-2-pangenome	pseudosimplitigs	5	4	runs	0.29	0.02	0.11	46%	16568	0	0	0.317705
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_4.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	5	4	zeros	0.18	0.00	0.08	44%	13792	0	0	0.213884
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5.M_default	sars-cov-2-pangenome	pseudosimplitigs	5	5	default	0.02	0.00	0.00	5%	2060	0	0	0.07192
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5.M_ones	sars-cov-2-pangenome	pseudosimplitigs	5	5	ones	0.19	0.00	0.08	43%	13824	0	0	0.213358
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5.M_runs	sars-cov-2-pangenome	pseudosimplitigs	5	5	runs	0.31	0.01	0.13	46%	16564	0	0	0.336098
sars-cov-2-pangenome.S_pseudosimplitigs.k_5.d_5.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	5	5	zeros	0.20	0.02	0.06	44%	13796	0	0	0.23586
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_1.M_default	sars-cov-2-pangenome	pseudosimplitigsAC	5	1	default	0.01	0.00	0.00	6%	2060	0	0	0.061164
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_1.M_ones	sars-cov-2-pangenome	pseudosimplitigsAC	5	1	ones	0.19	0.02	0.07	47%	13828	0	0	0.224468
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_1.M_runs	sars-cov-2-pangenome	pseudosimplitigsAC	5	1	runs	0.28	0.04	0.09	48%	16568	0	0	0.308416
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_1.M_zeros	sars-cov-2-pangenome	pseudosimplitigsAC	5	1	zeros	0.20	0.03	0.06	49%	13796	0	0	0.237105
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_2.M_default	sars-cov-2-pangenome	pseudosimplitigsAC	5	2	default	0.02	0.00	0.00	5%	2060	0	0	0.070601
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_2.M_ones	sars-cov-2-pangenome	pseudosimplitigsAC	5	2	ones	0.19	0.03	0.05	44%	13824	0	0	0.235463
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_2.M_runs	sars-cov-2-pangenome	pseudosimplitigsAC	5	2	runs	0.36	0.02	0.12	40%	16564	0	0	0.384257
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_2.M_zeros	sars-cov-2-pangenome	pseudosimplitigsAC	5	2	zeros	0.25	0.01	0.07	38%	13796	0	0	0.269916
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_3.M_default	sars-cov-2-pangenome	pseudosimplitigsAC	5	3	default	0.02	0.00	0.00	10%	2060	0	0	0.071401
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_3.M_ones	sars-cov-2-pangenome	pseudosimplitigsAC	5	3	ones	0.21	0.02	0.06	41%	13828	0	0	0.267281
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_3.M_runs	sars-cov-2-pangenome	pseudosimplitigsAC	5	3	runs	0.33	0.04	0.10	42%	16568	0	0	0.360828
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_3.M_zeros	sars-cov-2-pangenome	pseudosimplitigsAC	5	3	zeros	0.21	0.02	0.07	44%	13796	0	0	0.23934
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_4.M_default	sars-cov-2-pangenome	pseudosimplitigsAC	5	4	default	0.02	0.00	0.00	8%	2060	0	0	0.078482
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_4.M_ones	sars-cov-2-pangenome	pseudosimplitigsAC	5	4	ones	0.24	0.01	0.07	36%	13828	0	0	0.260789
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_4.M_runs	sars-cov-2-pangenome	pseudosimplitigsAC	5	4	runs	0.30	0.01	0.13	47%	16568	0	0	0.34706
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_4.M_zeros	sars-cov-2-pangenome	pseudosimplitigsAC	5	4	zeros	0.17	0.01	0.07	50%	13796	0	0	0.208277
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_5.M_default	sars-cov-2-pangenome	pseudosimplitigsAC	5	5	default	0.00	0.00	0.00	0%	2060	0	0	0.010753
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_5.M_ones	sars-cov-2-pangenome	pseudosimplitigsAC	5	5	ones	0.21	0.02	0.07	45%	13824	0	0	0.236866
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_5.M_runs	sars-cov-2-pangenome	pseudosimplitigsAC	5	5	runs	0.36	0.02	0.14	45%	16568	0	0	0.383213
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_5.d_5.M_zeros	sars-cov-2-pangenome	pseudosimplitigsAC	5	5	zeros	0.19	0.01	0.07	46%	13796	0	0	0.217433
sars-cov-2-pangenome.S_streaming.k_5.d_na.M_default	sars-cov-2-pangenome	streaming	5	na	default	0.01	0.00	0.00	10%	2068	0	0	0.038248
sars-cov-2-pangenome.S_streaming.k_5.d_na.M_ones	sars-cov-2-pangenome	streaming	5	na	ones	0.21	0.02	0.07	46%	13880	0	0	0.232895
sars-cov-2-pangenome.S_streaming.k_5.d_na.M_runs	sars-cov-2-pangenome	streaming	5	na	runs	0.31	0.01	0.13	48%	16564	0	0	0.35806
sars-cov-2-pangenome.S_streaming.k_5.d_na.M_zeros	sars-cov-2-pangenome	streaming	5	na	zeros	0.23	0.00	0.08	39%	13844	0	0	0.256914
sars-cov-2-pangenome.S_greedy.k_6.d_na.M_default	sars-cov-2-pangenome	greedy	6	na	default	0.03	0.00	0.00	6%	2068	0	0	0.087146
sars-cov-2-pangenome.S_greedy.k_6.d_na.M_ones	sars-cov-2-pangenome	greedy	6	na	ones	0.24	0.03	0.08	45%	14148	0	0	0.275414
sars-cov-2-pangenome.S_greedy.k_6.d_na.M_runs	sars-cov-2-pangenome	greedy	6	na	runs	0.34	0.02	0.12	44%	16760	0	0	0.389266
sars-cov-2-pangenome.S_greedy.k_6.d_na.M_zeros	sars-cov-2-pangenome	greedy	6	na	zeros	0.24	0.02	0.08	47%	14020	0	0	0.26586
sars-cov-2-pangenome.S_greedyAC.k_6.d_na.M_default	sars-cov-2-pangenome	greedyAC	6	na	default	0.01	0.00	0.00	6%	2068	0	0	0.059848
sars-cov-2-pangenome.S_greedyAC.k_6.d_na.M_ones	sars-cov-2-pangenome	greedyAC	6	na	ones	0.27	0.02	0.08	37%	14148	0	0	0.303416
sars-cov-2-pangenome.S_greedyAC.k_6.d_na.M_runs	sars-cov-2-pangenome	greedyAC	6	na	runs	0.27	0.03	0.09	48%	16764	0	0	0.299529
sars-cov-2-pangenome.S_greedyAC.k_6.d_na.M_zeros	sars-cov-2-pangenome	greedyAC	6	na	zeros	0.22	0.03	0.06	45%	14016	0	0	0.248215
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_1.M_default	sars-cov-2-pangenome	pseudosimplitigs	6	1	default	0.02	0.00	0.00	4%	2068	0	0	0.068952
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_1.M_ones	sars-cov-2-pangenome	pseudosimplitigs	6	1	ones	0.23	0.02	0.07	42%	14168	0	0	0.266045
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_1.M_runs	sars-cov-2-pangenome	pseudosimplitigs	6	1	runs	0.45	0.02	0.14	37%	16776	0	0	0.458767
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_1.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	6	1	zeros	0.23	0.04	0.06	46%	14036	0	0	0.280552
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_2.M_default	sars-cov-2-pangenome	pseudosimplitigs	6	2	default	0.01	0.00	0.00	8%	2068	0	0	0.058027
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_2.M_ones	sars-cov-2-pangenome	pseudosimplitigs	6	2	ones	0.20	0.03	0.06	43%	14156	0	0	0.228139
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_2.M_runs	sars-cov-2-pangenome	pseudosimplitigs	6	2	runs	0.27	0.02	0.10	47%	16768	0	0	0.319367
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_2.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	6	2	zeros	0.29	0.01	0.10	39%	14028	0	0	0.337935
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_3.M_default	sars-cov-2-pangenome	pseudosimplitigs	6	3	default	0.01	0.00	0.00	5%	2068	0	0	0.067161
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_3.M_ones	sars-cov-2-pangenome	pseudosimplitigs	6	3	ones	0.22	0.02	0.08	49%	14152	0	0	0.25726
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_3.M_runs	sars-cov-2-pangenome	pseudosimplitigs	6	3	runs	0.34	0.02	0.12	41%	16768	0	0	0.368894
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_3.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	6	3	zeros	0.20	0.03	0.06	46%	14024	0	0	0.220029
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_4.M_default	sars-cov-2-pangenome	pseudosimplitigs	6	4	default	0.00	0.00	0.00	100%	2068	0	0	0.027361
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_4.M_ones	sars-cov-2-pangenome	pseudosimplitigs	6	4	ones	0.22	0.01	0.08	47%	14156	0	0	0.249668
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_4.M_runs	sars-cov-2-pangenome	pseudosimplitigs	6	4	runs	0.29	0.03	0.10	46%	16768	0	0	0.33768
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_4.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	6	4	zeros	0.22	0.00	0.09	45%	14024	0	0	0.265489
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_5.M_default	sars-cov-2-pangenome	pseudosimplitigs	6	5	default	0.02	0.00	0.00	9%	2068	0	0	0.0772
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_5.M_ones	sars-cov-2-pangenome	pseudosimplitigs	6	5	ones	0.28	0.01	0.07	31%	14152	0	0	0.309526
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_5.M_runs	sars-cov-2-pangenome	pseudosimplitigs	6	5	runs	0.34	0.01	0.15	47%	16776	0	0	0.36699
sars-cov-2-pangenome.S_pseudosimplitigs.k_6.d_5.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	6	5	zeros	0.27	0.01	0.08	36%	14020	0	0	0.295799
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_1.M_default	sars-cov-2-pangenome	pseudosimplitigsAC	6	1	default	0.00	0.00	0.00	25%	2068	0	0	0.050316
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_1.M_ones	sars-cov-2-pangenome	pseudosimplitigsAC	6	1	ones	0.24	0.03	0.06	42%	14156	0	0	0.265361
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_1.M_runs	sars-cov-2-pangenome	pseudosimplitigsAC	6	1	runs	0.41	0.02	0.12	35%	16768	0	0	0.44646
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_1.M_zeros	sars-cov-2-pangenome	pseudosimplitigsAC	6	1	zeros	0.23	0.00	0.08	41%	14020	0	0	0.259607
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_2.M_default	sars-cov-2-pangenome	pseudosimplitigsAC	6	2	default	0.00	0.00	0.00	0%	2068	0	0	0.051133
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_2.M_ones	sars-cov-2-pangenome	pseudosimplitigsAC	6	2	ones	0.18	0.01	0.07	49%	14152	0	0	0.210305
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_2.M_runs	sars-cov-2-pangenome	pseudosimplitigsAC	6	2	runs	0.38	0.03	0.14	46%	16768	0	0	0.405598
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_2.M_zeros	sars-cov-2-pangenome	pseudosimplitigsAC	6	2	zeros	0.23	0.02	0.07	41%	14024	0	0	0.239244
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_3.M_default	sars-cov-2-pangenome	pseudosimplitigsAC	6	3	default	0.01	0.00	0.00	6%	2068	0	0	0.046122
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_3.M_ones	sars-cov-2-pangenome	pseudosimplitigsAC	6	3	ones	0.25	0.02	0.06	37%	14148	0	0	0.278608
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_3.M_runs	sars-cov-2-pangenome	pseudosimplitigsAC	6	3	runs	0.25	0.03	0.10	52%	16768	0	0	0.277432
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_3.M_zeros	sars-cov-2-pangenome	pseudosimplitigsAC	6	3	zeros	0.19	0.02	0.07	45%	14020	0	0	0.220199
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_4.M_default	sars-cov-2-pangenome	pseudosimplitigsAC	6	4	default	0.02	0.00	0.00	4%	2068	0	0	0.065194
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_4.M_ones	sars-cov-2-pangenome	pseudosimplitigsAC	6	4	ones	0.28	0.01	0.09	38%	14148	0	0	0.34153
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_4.M_runs	sars-cov-2-pangenome	pseudosimplitigsAC	6	4	runs	0.43	0.02	0.14	39%	16764	0	0	0.47584
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_4.M_zeros	sars-cov-2-pangenome	pseudosimplitigsAC	6	4	zeros	0.19	0.00	0.08	46%	14016	0	0	0.201648
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_5.M_default	sars-cov-2-pangenome	pseudosimplitigsAC	6	5	default	0.02	0.00	0.00	7%	2068	0	0	0.051364
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_5.M_ones	sars-cov-2-pangenome	pseudosimplitigsAC	6	5	ones	0.18	0.03	0.05	48%	14148	0	0	0.21566
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_5.M_runs	sars-cov-2-pangenome	pseudosimplitigsAC	6	5	runs	0.29	0.02	0.11	48%	16768	0	0	0.319761
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_6.d_5.M_zeros	sars-cov-2-pangenome	pseudosimplitigsAC	6	5	zeros	0.26	0.02	0.06	36%	14016	0	0	0.283746
sars-cov-2-pangenome.S_streaming.k_6.d_na.M_default	sars-cov-2-pangenome	streaming	6	na	default	0.00	0.00	0.00	100%	2080	0	0	0.031877
sars-cov-2-pangenome.S_streaming.k_6.d_na.M_ones	sars-cov-2-pangenome	streaming	6	na	ones	0.20	0.02	0.07	48%	14416	0	0	0.225589
sars-cov-2-pangenome.S_streaming.k_6.d_na.M_runs	sars-cov-2-pangenome	streaming	6	na	runs	0.38	0.02	0.14	45%	16776	0	0	0.406563
sars-cov-2-pangenome.S_streaming.k_6.d_na.M_zeros	sars-cov-2-pangenome	streaming	6	na	zeros	0.28	0.02	0.09	39%	14292	0	0	0.306773
sars-cov-2-pangenome.S_greedy.k_7.d_na.M_default	sars-cov-2-pangenome	greedy	7	na	default	0.03	0.00	0.00	6%	2084	0	0	0.071635
sars-cov-2-pangenome.S_greedy.k_7.d_na.M_ones	sars-cov-2-pangenome	greedy	7	na	ones	0.30	0.01	0.11	43%	15320	0	0	0.331687
sars-cov-2-pangenome.S_greedy.k_7.d_na.M_runs	sars-cov-2-pangenome	greedy	7	na	runs	0.35	0.02	0.14	47%	17268	0	0	0.378684
sars-cov-2-pangenome.S_greedy.k_7.d_na.M_zeros	sars-cov-2-pangenome	greedy	7	na	zeros	0.26	0.03	0.09	50%	14672	0	0	0.298441
sars-cov-2-pangenome.S_greedyAC.k_7.d_na.M_default	sars-cov-2-pangenome	greedyAC	7	na	default	0.01	0.00	0.00	11%	2084	0	0	0.049408
sars-cov-2-pangenome.S_greedyAC.k_7.d_na.M_ones	sars-cov-2-pangenome	greedyAC	7	na	ones	0.27	0.01	0.10	45%	15276	0	0	0.2972
sars-cov-2-pangenome.S_greedyAC.k_7.d_na.M_runs	sars-cov-2-pangenome	greedyAC	7	na	runs	0.35	0.02	0.14	48%	17272	0	0	0.377578
sars-cov-2-pangenome.S_greedyAC.k_7.d_na.M_zeros	sars-cov-2-pangenome	greedyAC	7	na	zeros	0.24	0.01	0.10	50%	14668	0	0	0.272699
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_1.M_default	sars-cov-2-pangenome	pseudosimplitigs	7	1	default	0.02	0.00	0.00	10%	2092	0	0	0.04679
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_1.M_ones	sars-cov-2-pangenome	pseudosimplitigs	7	1	ones	0.23	0.03	0.08	49%	15276	0	0	0.256998
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_1.M_runs	sars-cov-2-pangenome	pseudosimplitigs	7	1	runs	0.38	0.02	0.15	46%	17276	0	0	0.428152
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_1.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	7	1	zeros	0.25	0.01	0.09	43%	14796	0	0	0.281994
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_2.M_default	sars-cov-2-pangenome	pseudosimplitigs	7	2	default	0.01	0.00	0.00	6%	2084	0	0	0.030772
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_2.M_ones	sars-cov-2-pangenome	pseudosimplitigs	7	2	ones	0.17	0.03	0.07	63%	15280	0	0	0.202994
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_2.M_runs	sars-cov-2-pangenome	pseudosimplitigs	7	2	runs	0.37	0.03	0.14	47%	17280	0	0	0.426737
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_2.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	7	2	zeros	0.16	0.02	0.09	69%	14892	0	0	0.183553
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_3.M_default	sars-cov-2-pangenome	pseudosimplitigs	7	3	default	0.03	0.00	0.00	6%	2084	0	0	0.109848
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_3.M_ones	sars-cov-2-pangenome	pseudosimplitigs	7	3	ones	0.23	0.02	0.09	49%	15276	0	0	0.265674
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_3.M_runs	sars-cov-2-pangenome	pseudosimplitigs	7	3	runs	0.43	0.03	0.15	42%	17276	0	0	0.470132
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_3.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	7	3	zeros	0.31	0.02	0.10	41%	14680	0	0	0.342842
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_4.M_default	sars-cov-2-pangenome	pseudosimplitigs	7	4	default	0.01	0.00	0.00	9%	2084	0	0	0.038865
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_4.M_ones	sars-cov-2-pangenome	pseudosimplitigs	7	4	ones	0.25	0.02	0.09	47%	15276	0	0	0.288877
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_4.M_runs	sars-cov-2-pangenome	pseudosimplitigs	7	4	runs	0.37	0.03	0.14	47%	17276	0	0	0.401525
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_4.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	7	4	zeros	0.25	0.02	0.09	46%	14888	0	0	0.27226
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_5.M_default	sars-cov-2-pangenome	pseudosimplitigs	7	5	default	0.00	0.00	0.00	12%	2084	0	0	0.072877
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_5.M_ones	sars-cov-2-pangenome	pseudosimplitigs	7	5	ones	0.24	0.02	0.09	48%	15276	0	0	0.264866
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_5.M_runs	sars-cov-2-pangenome	pseudosimplitigs	7	5	runs	0.39	0.03	0.15	46%	17276	0	0	0.419764
sars-cov-2-pangenome.S_pseudosimplitigs.k_7.d_5.M_zeros	sars-cov-2-pangenome	pseudosimplitigs	7	5	zeros	0.25	0.03	0.08	45%	14888	0	0	0.273237
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_1.M_default	sars-cov-2-pangenome	pseudosimplitigsAC	7	1	default	0.01	0.00	0.00	6%	2084	0	0	0.074439
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_1.M_ones	sars-cov-2-pangenome	pseudosimplitigsAC	7	1	ones	0.27	0.02	0.10	44%	15276	0	0	0.316198
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_1.M_runs	sars-cov-2-pangenome	pseudosimplitigsAC	7	1	runs	0.37	0.04	0.13	48%	17276	0	0	0.401231
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_1.M_zeros	sars-cov-2-pangenome	pseudosimplitigsAC	7	1	zeros	0.30	0.02	0.09	39%	14668	0	0	0.338497
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_2.M_default	sars-cov-2-pangenome	pseudosimplitigsAC	7	2	default	0.01	0.00	0.00	12%	2084	0	0	0.033503
sars-cov-2-pangenome.S_pseudosimplitigsAC.k_7.d_2.M_ones	sars-cov-2-pangenome	pseudosimplitigsAC	7	2	ones	0.25	0.01	0.09	44%	15276	0	0	0.28497
