pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumoniae.S_pseudosimplitigs.k_8.d_1.M_runs	spneumoniae	pseudosimplitigs	8	1	runs	0.93	0.06	0.23	32%	26796	0	0	0.975303
spneumoniae.S_pseudosimplitigs.k_8.d_1.M_zeros	spneumoniae	pseudosimplitigs	8	1	zeros	0.48	0.04	0.14	38%	24572	0	0	0.513833
spneumoniae.S_pseudosimplitigs.k_8.d_2.M_default	spneumoniae	pseudosimplitigs	8	2	default	0.01	0.00	0.00	7%	1424	0	0	0.077595
spneumoniae.S_pseudosimplitigs.k_8.d_2.M_ones	spneumoniae	pseudosimplitigs	8	2	ones	0.61	0.05	0.15	33%	26120	0	0	0.648018
spneumoniae.S_pseudosimplitigs.k_8.d_2.M_runs	spneumoniae	pseudosimplitigs	8	2	runs	0.84	0.05	0.21	32%	26688	0	0	0.876897
spneumoniae.S_pseudosimplitigs.k_8.d_2.M_zeros	spneumoniae	pseudosimplitigs	8	2	zeros	0.46	0.04	0.14	41%	24076	0	0	0.496179
spneumoniae.S_pseudosimplitigs.k_8.d_3.M_default	spneumoniae	pseudosimplitigs	8	3	default	0.01	0.00	0.00	7%	1424	0	0	0.099048
spneumoniae.S_pseudosimplitigs.k_8.d_3.M_ones	spneumoniae	pseudosimplitigs	8	3	ones	0.53	0.05	0.18	44%	26080	0	0	0.579583
spneumoniae.S_pseudosimplitigs.k_8.d_3.M_runs	spneumoniae	pseudosimplitigs	8	3	runs	0.79	0.06	0.22	36%	26672	0	0	0.833266
spneumoniae.S_pseudosimplitigs.k_8.d_3.M_zeros	spneumoniae	pseudosimplitigs	8	3	zeros	0.71	0.06	0.18	35%	24168	0	0	0.776305
spneumoniae.S_pseudosimplitigs.k_8.d_4.M_default	spneumoniae	pseudosimplitigs	8	4	default	0.04	0.00	0.00	2%	1424	0	0	0.136427
spneumoniae.S_pseudosimplitigs.k_8.d_4.M_ones	spneumoniae	pseudosimplitigs	8	4	ones	0.59	0.04	0.14	31%	26012	0	0	0.627729
spneumoniae.S_pseudosimplitigs.k_8.d_4.M_runs	spneumoniae	pseudosimplitigs	8	4	runs	0.95	0.07	0.24	33%	26348	0	0	1.032731
spneumoniae.S_pseudosimplitigs.k_8.d_4.M_zeros	spneumoniae	pseudosimplitigs	8	4	zeros	0.69	0.07	0.19	37%	23816	0	0	0.796499
spneumoniae.S_pseudosimplitigs.k_8.d_5.M_default	spneumoniae	pseudosimplitigs	8	5	default	0.18	0.00	0.00	2%	1424	0	0	0.659136
spneumoniae.S_pseudosimplitigs.k_8.d_5.M_ones	spneumoniae	pseudosimplitigs	8	5	ones	0.69	0.05	0.16	30%	25960	0	0	0.760054
spneumoniae.S_pseudosimplitigs.k_8.d_5.M_runs	spneumoniae	pseudosimplitigs	8	5	runs	0.70	0.07	0.25	46%	25920	0	0	0.782524
spneumoniae.S_pseudosimplitigs.k_8.d_5.M_zeros	spneumoniae	pseudosimplitigs	8	5	zeros	0.45	0.04	0.16	47%	23728	0	0	0.485924
spneumoniae.S_streaming.k_8.d_na.M_default	spneumoniae	streaming	8	na	default	0.01	0.00	0.00	6%	1488	0	0	0.10043
spneumoniae.S_streaming.k_8.d_na.M_ones	spneumoniae	streaming	8	na	ones	0.58	0.04	0.24	50%	30956	0	0	0.617443
spneumoniae.S_streaming.k_8.d_na.M_runs	spneumoniae	streaming	8	na	runs	1.02	0.07	0.43	49%	27944	0	0	1.075422
spneumoniae.S_streaming.k_8.d_na.M_zeros	spneumoniae	streaming	8	na	zeros	0.59	0.04	0.24	49%	28592	0	0	0.616122
spneumoniae.S_greedy.k_9.d_na.M_default	spneumoniae	greedy	9	na	default	0.02	0.00	0.00	10%	1536	0	0	0.091648
spneumoniae.S_greedy.k_9.d_na.M_ones	spneumoniae	greedy	9	na	ones	0.70	0.05	0.41	66%	43300	0	0	0.73046
spneumoniae.S_greedy.k_9.d_na.M_runs	spneumoniae	greedy	9	na	runs	1.17	0.07	0.63	60%	38800	0	0	1.202529
spneumoniae.S_greedy.k_9.d_na.M_zeros	spneumoniae	greedy	9	na	zeros	0.71	0.05	0.43	67%	35212	0	0	0.753579
spneumoniae.S_pseudosimplitigs.k_9.d_1.M_default	spneumoniae	pseudosimplitigs	9	1	default	0.02	0.00	0.00	8%	1552	0	0	0.100659
spneumoniae.S_pseudosimplitigs.k_9.d_1.M_ones	spneumoniae	pseudosimplitigs	9	1	ones	0.95	0.05	0.41	49%	43232	0	0	1.00999
spneumoniae.S_pseudosimplitigs.k_9.d_1.M_runs	spneumoniae	pseudosimplitigs	9	1	runs	1.32	0.08	0.69	58%	38932	0	0	1.385606
spneumoniae.S_pseudosimplitigs.k_9.d_1.M_zeros	spneumoniae	pseudosimplitigs	9	1	zeros	0.79	0.05	0.43	60%	36660	0	0	0.839187
spneumoniae.S_pseudosimplitigs.k_9.d_2.M_default	spneumoniae	pseudosimplitigs	9	2	default	0.02	0.00	0.00	9%	1632	0	0	0.090914
spneumoniae.S_pseudosimplitigs.k_9.d_2.M_ones	spneumoniae	pseudosimplitigs	9	2	ones	0.88	0.05	0.41	52%	44068	0	0	0.918701
spneumoniae.S_pseudosimplitigs.k_9.d_2.M_runs	spneumoniae	pseudosimplitigs	9	2	runs	1.18	0.07	0.63	60%	38864	0	0	1.242266
spneumoniae.S_pseudosimplitigs.k_9.d_2.M_zeros	spneumoniae	pseudosimplitigs	9	2	zeros	0.71	0.04	0.41	64%	35772	0	0	0.775718
spneumoniae.S_pseudosimplitigs.k_9.d_3.M_default	spneumoniae	pseudosimplitigs	9	3	default	0.01	0.00	0.00	18%	1472	0	0	0.098399
spneumoniae.S_pseudosimplitigs.k_9.d_3.M_ones	spneumoniae	pseudosimplitigs	9	3	ones	0.90	0.06	0.43	55%	43680	0	0	0.956549
spneumoniae.S_pseudosimplitigs.k_9.d_3.M_runs	spneumoniae	pseudosimplitigs	9	3	runs	1.31	0.09	0.69	59%	38300	0	0	1.343503
spneumoniae.S_pseudosimplitigs.k_9.d_3.M_zeros	spneumoniae	pseudosimplitigs	9	3	zeros	0.69	0.05	0.42	69%	35852	0	0	0.722193
spneumoniae.S_pseudosimplitigs.k_9.d_4.M_default	spneumoniae	pseudosimplitigs	9	4	default	0.03	0.00	0.00	6%	1552	0	0	0.132111
spneumoniae.S_pseudosimplitigs.k_9.d_4.M_ones	spneumoniae	pseudosimplitigs	9	4	ones	0.95	0.05	0.42	50%	43508	0	0	1.041808
spneumoniae.S_pseudosimplitigs.k_9.d_4.M_runs	spneumoniae	pseudosimplitigs	9	4	runs	1.42	0.08	0.65	51%	38392	0	0	1.493229
spneumoniae.S_pseudosimplitigs.k_9.d_4.M_zeros	spneumoniae	pseudosimplitigs	9	4	zeros	1.09	0.06	0.43	45%	35228	0	0	1.121922
spneumoniae.S_pseudosimplitigs.k_9.d_5.M_default	spneumoniae	pseudosimplitigs	9	5	default	0.01	0.00	0.00	20%	1552	0	0	0.097641
spneumoniae.S_pseudosimplitigs.k_9.d_5.M_ones	spneumoniae	pseudosimplitigs	9	5	ones	0.73	0.05	0.41	63%	42364	0	0	0.759823
spneumoniae.S_pseudosimplitigs.k_9.d_5.M_runs	spneumoniae	pseudosimplitigs	9	5	runs	1.35	0.07	0.63	52%	38792	0	0	1.723495
spneumoniae.S_pseudosimplitigs.k_9.d_5.M_zeros	spneumoniae	pseudosimplitigs	9	5	zeros	0.74	0.04	0.39	59%	35424	0	0	0.814809
spneumoniae.S_streaming.k_9.d_na.M_default	spneumoniae	streaming	9	na	default	0.02	0.00	0.00	10%	1776	0	0	0.214424
spneumoniae.S_streaming.k_9.d_na.M_ones	spneumoniae	streaming	9	na	ones	1.51	0.07	0.86	62%	63368	0	0	1.624278
spneumoniae.S_streaming.k_9.d_na.M_runs	spneumoniae	streaming	9	na	runs	3.32	0.10	1.75	55%	40748	0	0	3.421453
spneumoniae.S_streaming.k_9.d_na.M_zeros	spneumoniae	streaming	9	na	zeros	2.36	0.07	0.85	38%	55272	0	0	2.417632
spneumoniae.S_greedy.k_10.d_na.M_default	spneumoniae	greedy	10	na	default	0.08	0.00	0.00	4%	1904	0	0	0.4959
spneumoniae.S_greedy.k_10.d_na.M_ones	spneumoniae	greedy	10	na	ones	2.34	0.07	1.35	60%	112344	0	0	2.386463
spneumoniae.S_greedy.k_10.d_na.M_runs	spneumoniae	greedy	10	na	runs	5.29	0.10	2.20	43%	83760	0	0	5.360154
spneumoniae.S_greedy.k_10.d_na.M_zeros	spneumoniae	greedy	10	na	zeros	2.48	0.06	1.36	57%	81180	0	0	2.604098
spneumoniae.S_pseudosimplitigs.k_10.d_1.M_default	spneumoniae	pseudosimplitigs	10	1	default	0.02	0.00	0.00	20%	2032	0	0	0.363795
spneumoniae.S_pseudosimplitigs.k_10.d_1.M_ones	spneumoniae	pseudosimplitigs	10	1	ones	3.18	0.07	1.61	53%	123440	0	0	3.294598
spneumoniae.S_pseudosimplitigs.k_10.d_1.M_runs	spneumoniae	pseudosimplitigs	10	1	runs	5.31	0.09	2.75	53%	90008	0	0	5.410189
spneumoniae.S_pseudosimplitigs.k_10.d_1.M_zeros	spneumoniae	pseudosimplitigs	10	1	zeros	3.41	0.06	1.56	47%	92188	0	0	3.477705
spneumoniae.S_pseudosimplitigs.k_10.d_2.M_default	spneumoniae	pseudosimplitigs	10	2	default	0.03	0.00	0.00	11%	1968	0	0	0.266311
spneumoniae.S_pseudosimplitigs.k_10.d_2.M_ones	spneumoniae	pseudosimplitigs	10	2	ones	2.20	0.08	1.41	68%	116104	0	0	2.323072
spneumoniae.S_pseudosimplitigs.k_10.d_2.M_runs	spneumoniae	pseudosimplitigs	10	2	runs	3.46	0.10	2.50	75%	86072	0	0	3.486276
spneumoniae.S_pseudosimplitigs.k_10.d_2.M_zeros	spneumoniae	pseudosimplitigs	10	2	zeros	2.01	0.07	1.43	75%	89156	0	0	2.038164
spneumoniae.S_pseudosimplitigs.k_10.d_3.M_default	spneumoniae	pseudosimplitigs	10	3	default	0.04	0.00	0.00	6%	1888	0	0	0.307667
spneumoniae.S_pseudosimplitigs.k_10.d_3.M_ones	spneumoniae	pseudosimplitigs	10	3	ones	2.17	0.06	1.36	66%	114456	0	0	2.209785
spneumoniae.S_pseudosimplitigs.k_10.d_3.M_runs	spneumoniae	pseudosimplitigs	10	3	runs	3.38	0.09	2.29	70%	84228	0	0	3.437485
spneumoniae.S_pseudosimplitigs.k_10.d_3.M_zeros	spneumoniae	pseudosimplitigs	10	3	zeros	2.28	0.06	1.41	64%	83672	0	0	2.331315
spneumoniae.S_pseudosimplitigs.k_10.d_4.M_default	spneumoniae	pseudosimplitigs	10	4	default	0.03	0.00	0.00	10%	1872	0	0	0.265616
spneumoniae.S_pseudosimplitigs.k_10.d_4.M_ones	spneumoniae	pseudosimplitigs	10	4	ones	1.95	0.07	1.35	72%	114368	0	0	1.974789
spneumoniae.S_pseudosimplitigs.k_10.d_4.M_runs	spneumoniae	pseudosimplitigs	10	4	runs	3.08	0.09	2.33	78%	84764	0	0	3.120503
spneumoniae.S_pseudosimplitigs.k_10.d_4.M_zeros	spneumoniae	pseudosimplitigs	10	4	zeros	2.01	0.06	1.41	73%	87448	0	0	2.077248
spneumoniae.S_pseudosimplitigs.k_10.d_5.M_default	spneumoniae	pseudosimplitigs	10	5	default	0.02	0.00	0.00	11%	1872	0	0	0.295321
spneumoniae.S_pseudosimplitigs.k_10.d_5.M_ones	spneumoniae	pseudosimplitigs	10	5	ones	1.97	0.07	1.40	74%	113540	0	0	2.031232
spneumoniae.S_pseudosimplitigs.k_10.d_5.M_runs	spneumoniae	pseudosimplitigs	10	5	runs	3.06	0.11	2.28	78%	84192	0	0	3.134287
spneumoniae.S_pseudosimplitigs.k_10.d_5.M_zeros	spneumoniae	pseudosimplitigs	10	5	zeros	1.94	0.07	1.36	73%	86436	0	0	1.971728
spneumoniae.S_streaming.k_10.d_na.M_default	spneumoniae	streaming	10	na	default	0.08	0.00	0.00	9%	2560	0	0	0.723579
spneumoniae.S_streaming.k_10.d_na.M_ones	spneumoniae	streaming	10	na	ones	4.06	0.08	2.60	66%	171488	0	0	4.179826
spneumoniae.S_streaming.k_10.d_na.M_runs	spneumoniae	streaming	10	na	runs	7.73	0.10	5.23	68%	91948	0	0	8.16823
spneumoniae.S_streaming.k_10.d_na.M_zeros	spneumoniae	streaming	10	na	zeros	3.92	0.08	2.71	71%	146808	0	0	4.003415
spneumoniae.S_greedy.k_11.d_na.M_default	spneumoniae	greedy	11	na	default	0.02	0.00	0.00	17%	2544	0	0	0.656259
spneumoniae.S_greedy.k_11.d_na.M_ones	spneumoniae	greedy	11	na	ones	4.34	0.11	3.37	80%	231516	0	0	4.386667
spneumoniae.S_greedy.k_11.d_na.M_runs	spneumoniae	greedy	11	na	runs	7.04	0.13	5.70	82%	157904	0	0	7.080451
spneumoniae.S_greedy.k_11.d_na.M_zeros	spneumoniae	greedy	11	na	zeros	4.23	0.09	3.30	80%	165084	0	0	4.264287
spneumoniae.S_pseudosimplitigs.k_11.d_1.M_default	spneumoniae	pseudosimplitigs	11	1	default	0.02	0.00	0.00	28%	3248	0	0	1.032509
spneumoniae.S_pseudosimplitigs.k_11.d_1.M_ones	spneumoniae	pseudosimplitigs	11	1	ones	5.94	0.12	4.42	76%	279000	0	0	6.008495
spneumoniae.S_pseudosimplitigs.k_11.d_1.M_runs	spneumoniae	pseudosimplitigs	11	1	runs	11.04	0.18	8.90	82%	206976	0	0	11.106143
spneumoniae.S_pseudosimplitigs.k_11.d_1.M_zeros	spneumoniae	pseudosimplitigs	11	1	zeros	5.88	0.12	4.49	78%	212056	0	0	5.914496
spneumoniae.S_pseudosimplitigs.k_11.d_2.M_default	spneumoniae	pseudosimplitigs	11	2	default	0.03	0.00	0.00	18%	2832	0	0	0.803495
spneumoniae.S_pseudosimplitigs.k_11.d_2.M_ones	spneumoniae	pseudosimplitigs	11	2	ones	5.10	0.11	3.89	78%	252176	0	0	5.170691
spneumoniae.S_pseudosimplitigs.k_11.d_2.M_runs	spneumoniae	pseudosimplitigs	11	2	runs	8.70	0.15	7.03	82%	175424	0	0	8.74738
spneumoniae.S_pseudosimplitigs.k_11.d_2.M_zeros	spneumoniae	pseudosimplitigs	11	2	zeros	4.97	0.10	3.78	78%	188772	0	0	5.038882
spneumoniae.S_pseudosimplitigs.k_11.d_3.M_default	spneumoniae	pseudosimplitigs	11	3	default	0.04	0.00	0.00	14%	2704	0	0	0.710066
spneumoniae.S_pseudosimplitigs.k_11.d_3.M_ones	spneumoniae	pseudosimplitigs	11	3	ones	4.65	0.12	3.58	79%	243308	0	0	4.710526
spneumoniae.S_pseudosimplitigs.k_11.d_3.M_runs	spneumoniae	pseudosimplitigs	11	3	runs	7.64	0.13	6.21	82%	168532	0	0	7.695187
spneumoniae.S_pseudosimplitigs.k_11.d_3.M_zeros	spneumoniae	pseudosimplitigs	11	3	zeros	4.60	0.10	3.59	80%	180572	0	0	4.657062
spneumoniae.S_pseudosimplitigs.k_11.d_4.M_default	spneumoniae	pseudosimplitigs	11	4	default	0.01	0.00	0.00	53%	2736	0	0	1.210122
spneumoniae.S_pseudosimplitigs.k_11.d_4.M_ones	spneumoniae	pseudosimplitigs	11	4	ones	6.51	0.21	4.08	65%	225956	0	0	6.704223
spneumoniae.S_pseudosimplitigs.k_11.d_4.M_runs	spneumoniae	pseudosimplitigs	11	4	runs	10.88	0.22	6.48	61%	150824	0	0	11.114924
spneumoniae.S_pseudosimplitigs.k_11.d_4.M_zeros	spneumoniae	pseudosimplitigs	11	4	zeros	6.09	0.17	3.91	67%	164276	0	0	6.243005
spneumoniae.S_pseudosimplitigs.k_11.d_5.M_default	spneumoniae	pseudosimplitigs	11	5	default	0.11	0.00	0.00	6%	2624	0	0	0.854856
spneumoniae.S_pseudosimplitigs.k_11.d_5.M_ones	spneumoniae	pseudosimplitigs	11	5	ones	4.58	0.14	3.44	78%	238304	0	0	4.621433
spneumoniae.S_pseudosimplitigs.k_11.d_5.M_runs	spneumoniae	pseudosimplitigs	11	5	runs	7.73	0.18	6.18	82%	164320	0	0	7.823228
spneumoniae.S_pseudosimplitigs.k_11.d_5.M_zeros	spneumoniae	pseudosimplitigs	11	5	zeros	4.34	0.11	3.40	80%	174148	0	0	4.438069
spneumoniae.S_streaming.k_11.d_na.M_default	spneumoniae	streaming	11	na	default	0.05	0.00	0.00	18%	3312	0	0	1.006253
spneumoniae.S_streaming.k_11.d_na.M_ones	spneumoniae	streaming	11	na	ones	6.04	0.14	4.53	77%	281424	0	0	6.103356
spneumoniae.S_streaming.k_11.d_na.M_runs	spneumoniae	streaming	11	na	runs	10.96	0.17	8.45	78%	158724	0	0	11.003717
spneumoniae.S_streaming.k_11.d_na.M_zeros	spneumoniae	streaming	11	na	zeros	5.99	0.12	4.67	80%	218404	0	0	6.080659
spneumoniae.S_greedy.k_12.d_na.M_default	spneumoniae	greedy	12	na	default	0.06	0.00	0.00	14%	3216	0	0	1.301555
spneumoniae.S_greedy.k_12.d_na.M_ones	spneumoniae	greedy	12	na	ones	7.53	0.16	5.68	77%	377312	0	0	7.563809
spneumoniae.S_greedy.k_12.d_na.M_runs	spneumoniae	greedy	12	na	runs	12.02	0.21	9.63	81%	258716	0	0	12.129811
spneumoniae.S_greedy.k_12.d_na.M_zeros	spneumoniae	greedy	12	na	zeros	7.68	0.15	5.85	78%	277572	0	0	7.708556
spneumoniae.S_pseudosimplitigs.k_12.d_1.M_default	spneumoniae	pseudosimplitigs	12	1	default	0.03	0.00	0.01	38%	4480	0	0	1.713182
spneumoniae.S_pseudosimplitigs.k_12.d_1.M_ones	spneumoniae	pseudosimplitigs	12	1	ones	9.88	0.18	7.38	76%	438504	0	0	9.954529
spneumoniae.S_pseudosimplitigs.k_12.d_1.M_runs	spneumoniae	pseudosimplitigs	12	1	runs	15.90	0.23	13.40	85%	320032	0	0	15.968541
spneumoniae.S_pseudosimplitigs.k_12.d_1.M_zeros	spneumoniae	pseudosimplitigs	12	1	zeros	9.74	0.16	7.36	77%	338956	0	0	9.822376
spneumoniae.S_pseudosimplitigs.k_12.d_2.M_default	spneumoniae	pseudosimplitigs	12	2	default	0.03	0.00	0.00	28%	3808	0	0	1.533055
spneumoniae.S_pseudosimplitigs.k_12.d_2.M_ones	spneumoniae	pseudosimplitigs	12	2	ones	8.23	0.18	6.30	78%	396396	0	0	8.269681
spneumoniae.S_pseudosimplitigs.k_12.d_2.M_runs	spneumoniae	pseudosimplitigs	12	2	runs	13.36	0.22	10.98	83%	287428	0	0	13.445659
spneumoniae.S_pseudosimplitigs.k_12.d_2.M_zeros	spneumoniae	pseudosimplitigs	12	2	zeros	8.20	0.16	6.27	78%	296872	0	0	8.267588
spneumoniae.S_pseudosimplitigs.k_12.d_3.M_default	spneumoniae	pseudosimplitigs	12	3	default	0.02	0.00	0.00	28%	3536	0	0	1.276277
spneumoniae.S_pseudosimplitigs.k_12.d_3.M_ones	spneumoniae	pseudosimplitigs	12	3	ones	7.56	0.17	5.89	80%	379532	0	0	7.641365
spneumoniae.S_pseudosimplitigs.k_12.d_3.M_runs	spneumoniae	pseudosimplitigs	12	3	runs	12.43	0.20	10.35	84%	278076	0	0	12.518734
spneumoniae.S_pseudosimplitigs.k_12.d_3.M_zeros	spneumoniae	pseudosimplitigs	12	3	zeros	7.43	0.13	5.90	81%	283984	0	0	7.481304
spneumoniae.S_pseudosimplitigs.k_12.d_4.M_default	spneumoniae	pseudosimplitigs	12	4	default	0.03	0.00	0.00	30%	3360	0	0	1.13012
spneumoniae.S_pseudosimplitigs.k_12.d_4.M_ones	spneumoniae	pseudosimplitigs	12	4	ones	7.54	0.16	5.92	80%	376628	0	0	7.57354
spneumoniae.S_pseudosimplitigs.k_12.d_4.M_runs	spneumoniae	pseudosimplitigs	12	4	runs	12.07	0.18	9.91	83%	274692	0	0	12.114899
spneumoniae.S_pseudosimplitigs.k_12.d_4.M_zeros	spneumoniae	pseudosimplitigs	12	4	zeros	7.43	0.14	5.89	81%	277628	0	0	7.484874
spneumoniae.S_pseudosimplitigs.k_12.d_5.M_default	spneumoniae	pseudosimplitigs	12	5	default	0.09	0.00	0.00	12%	3360	0	0	1.191708
spneumoniae.S_pseudosimplitigs.k_12.d_5.M_ones	spneumoniae	pseudosimplitigs	12	5	ones	7.72	0.18	5.79	77%	373524	0	0	7.768665
spneumoniae.S_pseudosimplitigs.k_12.d_5.M_runs	spneumoniae	pseudosimplitigs	12	5	runs	12.19	0.21	9.76	81%	272284	0	0	12.259728
spneumoniae.S_pseudosimplitigs.k_12.d_5.M_zeros	spneumoniae	pseudosimplitigs	12	5	zeros	8.06	0.15	6.02	76%	274632	0	0	8.112952
spneumoniae.S_streaming.k_12.d_na.M_default	spneumoniae	streaming	12	na	default	0.03	0.00	0.00	30%	3488	0	0	1.329156
spneumoniae.S_streaming.k_12.d_na.M_ones	spneumoniae	streaming	12	na	ones	8.00	0.17	6.06	77%	380396	0	0	8.098342
spneumoniae.S_streaming.k_12.d_na.M_runs	spneumoniae	streaming	12	na	runs	12.88	0.14	10.43	82%	252880	0	0	12.91873
spneumoniae.S_streaming.k_12.d_na.M_zeros	spneumoniae	streaming	12	na	zeros	7.89	0.13	5.83	75%	281428	0	0	7.941528
spneumoniae.S_greedy.k_13.d_na.M_default	spneumoniae	greedy	13	na	default	0.01	0.00	0.00	50%	3456	0	0	1.390752
spneumoniae.S_greedy.k_13.d_na.M_ones	spneumoniae	greedy	13	na	ones	8.94	0.20	6.71	77%	398132	0	0	8.976173
spneumoniae.S_greedy.k_13.d_na.M_runs	spneumoniae	greedy	13	na	runs	13.18	0.18	10.68	82%	275720	0	0	13.242388
spneumoniae.S_greedy.k_13.d_na.M_zeros	spneumoniae	greedy	13	na	zeros	8.58	0.14	6.77	80%	281924	0	0	8.658939
spneumoniae.S_pseudosimplitigs.k_13.d_1.M_default	spneumoniae	pseudosimplitigs	13	1	default	0.04	0.00	0.00	24%	4256	0	0	2.090331
spneumoniae.S_pseudosimplitigs.k_13.d_1.M_ones	spneumoniae	pseudosimplitigs	13	1	ones	12.32	0.21	8.27	68%	451696	0	0	12.464125
spneumoniae.S_pseudosimplitigs.k_13.d_1.M_runs	spneumoniae	pseudosimplitigs	13	1	runs	17.99	0.27	13.80	78%	305816	0	0	18.281637
spneumoniae.S_pseudosimplitigs.k_13.d_1.M_zeros	spneumoniae	pseudosimplitigs	13	1	zeros	10.71	0.17	7.94	75%	333232	0	0	10.771416
spneumoniae.S_pseudosimplitigs.k_13.d_2.M_default	spneumoniae	pseudosimplitigs	13	2	default	0.06	0.00	0.00	16%	3824	0	0	1.706146
spneumoniae.S_pseudosimplitigs.k_13.d_2.M_ones	spneumoniae	pseudosimplitigs	13	2	ones	9.79	0.21	7.60	79%	419500	0	0	9.903888
spneumoniae.S_pseudosimplitigs.k_13.d_2.M_runs	spneumoniae	pseudosimplitigs	13	2	runs	15.46	0.23	12.57	82%	290612	0	0	15.565984
spneumoniae.S_pseudosimplitigs.k_13.d_2.M_zeros	spneumoniae	pseudosimplitigs	13	2	zeros	9.51	0.18	7.38	79%	303284	0	0	9.647629
spneumoniae.S_pseudosimplitigs.k_13.d_3.M_default	spneumoniae	pseudosimplitigs	13	3	default	0.02	0.00	0.00	39%	3696	0	0	1.561824
spneumoniae.S_pseudosimplitigs.k_13.d_3.M_ones	spneumoniae	pseudosimplitigs	13	3	ones	9.36	0.20	7.11	78%	417512	0	0	9.444891
spneumoniae.S_pseudosimplitigs.k_13.d_3.M_runs	spneumoniae	pseudosimplitigs	13	3	runs	14.68	0.23	11.46	79%	288576	0	0	14.711143
spneumoniae.S_pseudosimplitigs.k_13.d_3.M_zeros	spneumoniae	pseudosimplitigs	13	3	zeros	9.27	0.16	7.16	79%	296944	0	0	9.350292
spneumoniae.S_pseudosimplitigs.k_13.d_4.M_default	spneumoniae	pseudosimplitigs	13	4	default	0.06	0.00	0.00	17%	3632	0	0	1.593393
spneumoniae.S_pseudosimplitigs.k_13.d_4.M_ones	spneumoniae	pseudosimplitigs	13	4	ones	10.00	0.20	7.21	74%	413932	0	0	10.096839
spneumoniae.S_pseudosimplitigs.k_13.d_4.M_runs	spneumoniae	pseudosimplitigs	13	4	runs	14.15	0.22	11.68	84%	286748	0	0	14.182093
spneumoniae.S_pseudosimplitigs.k_13.d_4.M_zeros	spneumoniae	pseudosimplitigs	13	4	zeros	9.42	0.16	7.22	78%	294024	0	0	9.452092
spneumoniae.S_pseudosimplitigs.k_13.d_5.M_default	spneumoniae	pseudosimplitigs	13	5	default	0.23	0.00	0.01	5%	3648	0	0	2.008445
spneumoniae.S_pseudosimplitigs.k_13.d_5.M_ones	spneumoniae	pseudosimplitigs	13	5	ones	9.41	0.20	7.02	76%	410352	0	0	9.896741
spneumoniae.S_pseudosimplitigs.k_13.d_5.M_runs	spneumoniae	pseudosimplitigs	13	5	runs	14.70	0.23	11.54	80%	287364	0	0	15.164537
spneumoniae.S_pseudosimplitigs.k_13.d_5.M_zeros	spneumoniae	pseudosimplitigs	13	5	zeros	9.62	0.17	7.03	74%	292708	0	0	9.708612
spneumoniae.S_streaming.k_13.d_na.M_default	spneumoniae	streaming	13	na	default	0.02	0.00	0.00	40%	3504	0	0	1.451477
spneumoniae.S_streaming.k_13.d_na.M_ones	spneumoniae	streaming	13	na	ones	8.72	0.18	6.63	78%	401400	0	0	8.758951
spneumoniae.S_streaming.k_13.d_na.M_runs	spneumoniae	streaming	13	na	runs	13.82	0.15	11.25	82%	270864	0	0	13.860771
spneumoniae.S_streaming.k_13.d_na.M_zeros	spneumoniae	streaming	13	na	zeros	8.57	0.16	6.67	79%	285620	0	0	8.652643
spneumoniae.S_greedy.k_14.d_na.M_default	spneumoniae	greedy	14	na	default	0.04	0.00	0.00	22%	3488	0	0	1.498127
spneumoniae.S_greedy.k_14.d_na.M_ones	spneumoniae	greedy	14	na	ones	9.38	0.20	7.21	79%	409352	0	0	9.447845
spneumoniae.S_greedy.k_14.d_na.M_runs	spneumoniae	greedy	14	na	runs	14.26	0.16	11.77	83%	281460	0	0	14.32814
spneumoniae.S_greedy.k_14.d_na.M_zeros	spneumoniae	greedy	14	na	zeros	9.18	0.17	7.16	79%	284092	0	0	9.287538
spneumoniae.S_pseudosimplitigs.k_14.d_1.M_default	spneumoniae	pseudosimplitigs	14	1	default	0.11	0.00	0.00	8%	3904	0	0	1.924725
spneumoniae.S_pseudosimplitigs.k_14.d_1.M_ones	spneumoniae	pseudosimplitigs	14	1	ones	11.51	0.51	8.28	76%	385752	0	0	11.58012
spneumoniae.S_pseudosimplitigs.k_14.d_1.M_runs	spneumoniae	pseudosimplitigs	14	1	runs	17.90	0.42	12.97	74%	246824	0	0	17.98309
spneumoniae.S_pseudosimplitigs.k_14.d_1.M_zeros	spneumoniae	pseudosimplitigs	14	1	zeros	11.45	0.34	8.27	75%	258384	0	0	11.507009
spneumoniae.S_pseudosimplitigs.k_14.d_2.M_default	spneumoniae	pseudosimplitigs	14	2	default	0.02	0.00	0.00	31%	3680	0	0	1.662869
spneumoniae.S_pseudosimplitigs.k_14.d_2.M_ones	spneumoniae	pseudosimplitigs	14	2	ones	10.28	0.21	7.41	74%	420268	0	0	10.345854
spneumoniae.S_pseudosimplitigs.k_14.d_2.M_runs	spneumoniae	pseudosimplitigs	14	2	runs	14.80	0.23	12.05	82%	285216	0	0	14.842802
spneumoniae.S_pseudosimplitigs.k_14.d_2.M_zeros	spneumoniae	pseudosimplitigs	14	2	zeros	9.77	0.15	7.51	78%	284720	0	0	9.824357
